lot_number,name,lot_number_extracted,building_number, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24540579,44A/8/33,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,6,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,7,https://e-auksion.uz/lot-view?lot_id=24540579
24566313,46A/3/38,46A,3," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,27.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,3,https://e-auksion.uz/lot-view?lot_id=24566313
24566316,44B/6/54,44B,6," 953,750,000.00 "," 10,900,000.00 "," 47,687,500.00 ",0,On sale,27.07.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,1,https://e-auksion.uz/lot-view?lot_id=24566316
24566325,46A/1/48,46A,1," 820,182,000.00 "," 12,900,000.00 "," 41,009,100.00 ",0,On sale,27.07.2026 09:00,11,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,1,https://e-auksion.uz/lot-view?lot_id=24566325
24566334,44A/4/39,44A,4," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,4,https://e-auksion.uz/lot-view?lot_id=24566334
24566338,44B/6/53,44B,6," 844,750,000.00 "," 10,900,000.00 "," 42,237,500.00 ",0,On sale,27.07.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24566338
24566342,46A/2/44,46A,2," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,27.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,3,https://e-auksion.uz/lot-view?lot_id=24566342
24566372,45D/7/10,45D,7," 767,142,000.00 "," 10,900,000.00 "," 38,357,100.00 ",0,On sale,27.07.2026 09:00,2,9,70.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24566372
24566381,45D/9/5,45D,9," 936,637,000.00 "," 10,900,000.00 "," 46,831,850.00 ",0,On sale,27.07.2026 09:00,2,12,85.93,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24566381
24566390,45D/8/9,45D,8," 793,520,000.00 ",," 39,676,000.00 ",0,On sale,27.07.2026 09:00,2,9,"72,80",0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24566390
24566399,43F/5/57,43F,5," 1,006,974,000.00 "," 12,900,000.00 "," 50,348,700.00 ",0,On sale,27.07.2026 09:00,12,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,1,https://e-auksion.uz/lot-view?lot_id=24566399
24566407,43F/8/38,43F,8," 1,021,035,000.00 "," 12,900,000.00 "," 51,051,750.00 ",0,On sale,27.07.2026 09:00,7,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,3,https://e-auksion.uz/lot-view?lot_id=24566407
24566419,43F/8/22,43F,8," 1,097,532,000.00 "," 12,900,000.00 "," 54,876,600.00 ",0,On sale,27.07.2026 09:00,4,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,4,https://e-auksion.uz/lot-view?lot_id=24566419
24566432,46A/8/44,46A,8," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,27.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,7,https://e-auksion.uz/lot-view?lot_id=24566432
24566441,46A/8/21,46A,8," 772,156,000.00 "," 10,900,000.00 "," 38,607,800.00 ",0,On sale,27.07.2026 09:00,5,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,5,https://e-auksion.uz/lot-view?lot_id=24566441
24566451,44A/2/15,44A,2," 768,232,000.00 "," 10,900,000.00 "," 38,411,600.00 ",0,On sale,27.07.2026 09:00,3,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,8,https://e-auksion.uz/lot-view?lot_id=24566451
24566455,44A/2/51,44A,2," 768,232,000.00 "," 10,900,000.00 "," 38,411,600.00 ",0,On sale,27.07.2026 09:00,9,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,2,https://e-auksion.uz/lot-view?lot_id=24566455
24566464,44A/6/48,44A,6," 964,977,000.00 "," 10,900,000.00 "," 48,248,850.00 ",0,On sale,27.07.2026 09:00,8,9,88.53,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.42,0,18.11,0,https://e-auksion.uz/lot-view?lot_id=24566464
24566482,44A/6/51,44A,6," 768,886,000.00 "," 10,900,000.00 "," 38,444,300.00 ",0,On sale,27.07.2026 09:00,9,9,70.54,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.76,0,9.78,3,https://e-auksion.uz/lot-view?lot_id=24566482
24566490,44A/6/46,44A,6," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,27.07.2026 09:00,8,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,4,https://e-auksion.uz/lot-view?lot_id=24566490
24540561,44A/8/20,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",1,On sale,27.07.2026 09:00,4,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,53,https://e-auksion.uz/lot-view?lot_id=24540561
24540570,44A/8/35,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,6,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,15,https://e-auksion.uz/lot-view?lot_id=24540570
24540585,44A/8/17,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",1,On sale,27.07.2026 09:00,3,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,23,https://e-auksion.uz/lot-view?lot_id=24540585
24566303,46A/6/46,46A,6," 748,458,000.00 "," 12,900,000.00 "," 37,422,900.00 ",0,On sale,27.07.2026 09:00,11,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,17,https://e-auksion.uz/lot-view?lot_id=24566303
24566305,44A/7/55,44A,7," 854,887,000.00 "," 10,900,000.00 "," 42,744,350.00 ",0,On sale,27.07.2026 09:00,12,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,6,https://e-auksion.uz/lot-view?lot_id=24566305
24566315,44B/6/48,44B,6," 953,750,000.00 "," 10,900,000.00 "," 47,687,500.00 ",0,On sale,27.07.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,8,https://e-auksion.uz/lot-view?lot_id=24566315
24566324,44A/5/58,44A,5," 814,506,000.00 "," 12,900,000.00 "," 40,725,300.00 ",0,On sale,27.07.2026 09:00,12,12,63.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,39.1,11.63,12.41,10,https://e-auksion.uz/lot-view?lot_id=24566324
24566353,45D/1/4,45D,1," 882,573,000.00 "," 10,900,000.00 "," 44,128,650.00 ",0,On sale,27.07.2026 09:00,2,12,80.97,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24566353
24566360,45D/2/7,45D,2," 1,018,278,000.00 "," 10,900,000.00 "," 50,913,900.00 ",0,On sale,27.07.2026 09:00,2,12,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24566360
24566368,45D/5/4,45D,5," 893,800,000.00 "," 10,900,000.00 "," 44,690,000.00 ",0,On sale,27.07.2026 09:00,2,9,82,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24566368
24566374,45D/8/12,45D,8," 1,018,278,000.00 ",," 50,913,900.00 ",0,On sale,27.07.2026 09:00,2,9,"93,42",0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24566374
24566385,45D/10/2,45D,1," 961,380,000.00 "," 10,900,000.00 "," 48,069,000.00 ",0,On sale,27.07.2026 09:00,2,9,88.2,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24566385
24566393,45D/9/3,45D,9," 711,770,000.00 ",," 35,588,500.00 ",0,On sale,27.07.2026 09:00,2,12,"65,3",0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,20,https://e-auksion.uz/lot-view?lot_id=24566393
24566400,43F/5/52,43F,5," 1,006,974,000.00 "," 12,900,000.00 "," 50,348,700.00 ",0,On sale,27.07.2026 09:00,11,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,2,https://e-auksion.uz/lot-view?lot_id=24566400
24566408,43F/5/53,43F,5," 1,068,636,000.00 "," 12,900,000.00 "," 53,431,800.00 ",0,On sale,27.07.2026 09:00,11,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=24566408
24566413,43F/8/41,43F,8," 841,338,000.00 "," 12,900,000.00 "," 42,066,900.00 ",0,On sale,27.07.2026 09:00,7,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,3,https://e-auksion.uz/lot-view?lot_id=24566413
24566417,46A/7/26,46A,7," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",1,On sale,27.07.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,8,https://e-auksion.uz/lot-view?lot_id=24566417
24566424,46A/7/41,46A,7," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,27.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24566424
24566433,44A/2/16,44A,2," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,27.07.2026 09:00,3,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,6,https://e-auksion.uz/lot-view?lot_id=24566433
24566443,46A/8/45,46A,8," 772,156,000.00 "," 10,900,000.00 "," 38,607,800.00 ",0,On sale,27.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24566443
24566452,44A/2/21,44A,2," 768,232,000.00 "," 10,900,000.00 "," 38,411,600.00 ",0,On sale,27.07.2026 09:00,4,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,3,https://e-auksion.uz/lot-view?lot_id=24566452
24566456,44A/2/45,44A,2," 768,232,000.00 "," 10,900,000.00 "," 38,411,600.00 ",0,On sale,27.07.2026 09:00,8,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,0,https://e-auksion.uz/lot-view?lot_id=24566456
24566468,44A/6/53,44A,6," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,27.07.2026 09:00,9,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,2,https://e-auksion.uz/lot-view?lot_id=24566468
24566476,44A/6/28,44A,6," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,27.07.2026 09:00,5,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,1,https://e-auksion.uz/lot-view?lot_id=24566476
24566484,44A/6/21,44A,6," 768,886,000.00 "," 10,900,000.00 "," 38,444,300.00 ",0,On sale,27.07.2026 09:00,4,9,70.54,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.76,0,9.78,2,https://e-auksion.uz/lot-view?lot_id=24566484
24566304,44A/1/55,44A,1," 888,459,000.00 "," 10,900,000.00 "," 44,422,950.00 ",0,On sale,27.07.2026 09:00,11,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,8,https://e-auksion.uz/lot-view?lot_id=24566304
24566306,46A/9/51,46A,9," 902,956,000.00 "," 10,900,000.00 "," 45,147,800.00 ",0,On sale,27.07.2026 09:00,12,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,6,https://e-auksion.uz/lot-view?lot_id=24566306
24566319,44A/5/51,44A,5," 693,532,000.00 "," 11,900,000.00 "," 34,676,600.00 ",0,On sale,27.07.2026 09:00,11,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,20,https://e-auksion.uz/lot-view?lot_id=24566319
24566332,44B/6/46,44B,6," 745,560,000.00 "," 10,900,000.00 "," 37,278,000.00 ",0,On sale,27.07.2026 09:00,8,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,13,https://e-auksion.uz/lot-view?lot_id=24566332
24566337,44B/2/52,44B,2," 745,560,000.00 "," 10,900,000.00 "," 37,278,000.00 ",0,On sale,27.07.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,31,https://e-auksion.uz/lot-view?lot_id=24566337
24566340,44B/6/49,44B,6," 953,750,000.00 "," 10,900,000.00 "," 47,687,500.00 ",0,On sale,27.07.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,3,https://e-auksion.uz/lot-view?lot_id=24566340
24566362,45D/3/11,45D,3," 904,918,000.00 "," 10,900,000.00 "," 45,245,900.00 ",0,On sale,27.07.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24566362
24566367,45D/4/5,45D,4," 936,637,000.00 "," 10,900,000.00 "," 46,831,850.00 ",0,On sale,27.07.2026 09:00,2,12,85.93,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24566367
24566375,45D/7/8,45D,7," 904,918,000.00 "," 10,900,000.00 "," 45,245,900.00 ",0,On sale,27.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24566375
24566383,43F/5/54,43F,5," 748,458,000.00 "," 12,900,000.00 "," 37,422,900.00 ",0,On sale,27.07.2026 09:00,12,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,8,https://e-auksion.uz/lot-view?lot_id=24566383
24566392,43F/5/37,43F,5," 1,006,974,000.00 "," 12,900,000.00 "," 50,348,700.00 ",1,On sale,27.07.2026 09:00,8,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,14,https://e-auksion.uz/lot-view?lot_id=24566392
24566422,46A/7/45,46A,7," 772,156,000.00 "," 10,900,000.00 "," 38,607,800.00 ",0,On sale,27.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24566422
24566429,44A/2/35,44A,2," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,27.07.2026 09:00,6,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,2,https://e-auksion.uz/lot-view?lot_id=24566429
24566440,46A/8/33,46A,8," 772,156,000.00 "," 10,900,000.00 "," 38,607,800.00 ",0,On sale,27.07.2026 09:00,7,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24566440
24566448,44A/2/46,44A,2," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,27.07.2026 09:00,8,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,0,https://e-auksion.uz/lot-view?lot_id=24566448
24566457,44A/2/20,44A,2," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,27.07.2026 09:00,4,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,2,https://e-auksion.uz/lot-view?lot_id=24566457
24566462,44A/2/49,44A,2," 965,413,000.00 "," 10,900,000.00 "," 48,270,650.00 ",0,On sale,27.07.2026 09:00,9,9,88.57,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.46,0,18.11,2,https://e-auksion.uz/lot-view?lot_id=24566462
24566467,44A/6/23,44A,6," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,27.07.2026 09:00,4,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,3,https://e-auksion.uz/lot-view?lot_id=24566467
24566481,44A/6/26,44A,6," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,27.07.2026 09:00,5,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24566481
24566489,46A/6/41,46A,6," 748,458,000.00 "," 12,900,000.00 "," 37,422,900.00 ",0,On sale,27.07.2026 09:00,10,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,16,https://e-auksion.uz/lot-view?lot_id=24566489
24561250,46A/8/29,46A,8," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,27.07.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,11,https://e-auksion.uz/lot-view?lot_id=24561250
24540566,44A/8/13,44A,8," 753,627,000.00 "," 11,900,000.00 "," 37,681,350.00 ",1,On sale,27.07.2026 09:00,3,7,63.33,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13.01,25.32,78,https://e-auksion.uz/lot-view?lot_id=24540566
24540573,44A/8/42,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",0,On sale,27.07.2026 09:00,7,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,30,https://e-auksion.uz/lot-view?lot_id=24540573
24540582,44A/8/16,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,11,https://e-auksion.uz/lot-view?lot_id=24540582
24540567,44A/8/31,44A,8," 753,627,000.00 "," 11,900,000.00 "," 37,681,350.00 ",0,On sale,27.07.2026 09:00,6,7,63.33,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13.01,25.32,32,https://e-auksion.uz/lot-view?lot_id=24540567
24540574,44A/8/36,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",1,On sale,27.07.2026 09:00,6,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,38,https://e-auksion.uz/lot-view?lot_id=24540574
24540581,44A/8/28,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,5,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,3,https://e-auksion.uz/lot-view?lot_id=24540581
24540563,44A/8/26,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,5,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,14,https://e-auksion.uz/lot-view?lot_id=24540563
24540572,44A/8/24,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",1,On sale,27.07.2026 09:00,4,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,58,https://e-auksion.uz/lot-view?lot_id=24540572
24540578,44A/8/27,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,5,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,8,https://e-auksion.uz/lot-view?lot_id=24540578
24540586,44A/8/15,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,9,https://e-auksion.uz/lot-view?lot_id=24540586
24566472,44A/6/16,44A,6," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,27.07.2026 09:00,3,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,1,https://e-auksion.uz/lot-view?lot_id=24566472
24566478,44A/6/49,44A,6," 965,413,000.00 "," 10,900,000.00 "," 48,270,650.00 ",0,On sale,27.07.2026 09:00,9,9,88.57,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.46,0,18.11,3,https://e-auksion.uz/lot-view?lot_id=24566478
24566488,44A/6/20,44A,6," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,27.07.2026 09:00,4,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,4,https://e-auksion.uz/lot-view?lot_id=24566488
24566312,44A/1/60,44A,1," 888,459,000.00 "," 10,900,000.00 "," 44,422,950.00 ",0,On sale,27.07.2026 09:00,12,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,5,https://e-auksion.uz/lot-view?lot_id=24566312
24566327,44A/4/15,44A,4," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,3,https://e-auksion.uz/lot-view?lot_id=24566327
24566345,44B/6/51,44B,6," 756,460,000.00 "," 10,900,000.00 "," 37,823,000.00 ",0,On sale,27.07.2026 09:00,9,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,6,https://e-auksion.uz/lot-view?lot_id=24566345
24566348,44A/7/44,44A,7," 888,459,000.00 "," 10,900,000.00 "," 44,422,950.00 ",0,On sale,27.07.2026 09:00,10,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,4,https://e-auksion.uz/lot-view?lot_id=24566348
24566356,45D/2/12,45D,2," 1,018,278,000.00 "," 10,900,000.00 "," 50,913,900.00 ",0,On sale,27.07.2026 09:00,2,12,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24566356
24566363,45D/3/10,45D,3," 767,142,000.00 "," 10,900,000.00 "," 38,357,100.00 ",0,On sale,27.07.2026 09:00,2,12,70.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,4,https://e-auksion.uz/lot-view?lot_id=24566363
24566377,45D/9/1,45D,9," 663,265,000.00 "," 10,900,000.00 "," 33,163,250.00 ",0,On sale,27.07.2026 09:00,2,12,60.85,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,52,https://e-auksion.uz/lot-view?lot_id=24566377
24566387,45D/10/3,45D,1," 893,800,000.00 "," 10,900,000.00 "," 44,690,000.00 ",0,On sale,27.07.2026 09:00,2,9,82,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24566387
24566428,46A/8/27,46A,8," 772,156,000.00 "," 10,900,000.00 "," 38,607,800.00 ",0,On sale,27.07.2026 09:00,6,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24566428
24566436,46A/8/47,46A,8," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,27.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,1,https://e-auksion.uz/lot-view?lot_id=24566436
24566442,44A/2/41,44A,2," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,27.07.2026 09:00,7,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24566442
24566450,44A/2/52,44A,2," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,27.07.2026 09:00,9,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,1,https://e-auksion.uz/lot-view?lot_id=24566450
24566458,44A/2/38,44A,2," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,27.07.2026 09:00,7,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24566458
24566465,44A/6/54,44A,6," 964,977,000.00 "," 10,900,000.00 "," 48,248,850.00 ",0,On sale,27.07.2026 09:00,9,9,88.53,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.42,0,18.11,0,https://e-auksion.uz/lot-view?lot_id=24566465
24566475,44A/6/22,44A,6," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,27.07.2026 09:00,4,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,3,https://e-auksion.uz/lot-view?lot_id=24566475
24566483,44A/6/43,44A,6," 965,413,000.00 "," 10,900,000.00 "," 48,270,650.00 ",0,On sale,27.07.2026 09:00,8,9,88.57,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.46,0,18.11,3,https://e-auksion.uz/lot-view?lot_id=24566483
24540565,44A/8/25,44A,8," 753,627,000.00 "," 11,900,000.00 "," 37,681,350.00 ",1,On sale,27.07.2026 09:00,5,7,63.33,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13.01,25.32,35,https://e-auksion.uz/lot-view?lot_id=24540565
24540569,44A/8/30,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",1,On sale,27.07.2026 09:00,5,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,39,https://e-auksion.uz/lot-view?lot_id=24540569
24540584,44A/8/39,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,6,https://e-auksion.uz/lot-view?lot_id=24540584
24540562,44A/8/37,44A,8," 753,627,000.00 "," 11,900,000.00 "," 37,681,350.00 ",0,On sale,27.07.2026 09:00,7,7,63.33,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13.01,25.32,24,https://e-auksion.uz/lot-view?lot_id=24540562
