lot_number,name,lot_number_extracted,building_number, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24540995,46A/7/38,46A,7," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,24.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,1,https://e-auksion.uz/lot-view?lot_id=24540995
24541004,44A/2/34,44A,2," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,24.07.2026 09:00,6,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,0,https://e-auksion.uz/lot-view?lot_id=24541004
24541015,44A/2/20,44A,2," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,24.07.2026 09:00,4,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,0,https://e-auksion.uz/lot-view?lot_id=24541015
24541023,44A/6/29,44A,6," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,24.07.2026 09:00,5,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,0,https://e-auksion.uz/lot-view?lot_id=24541023
24541030,44A/6/45,44A,6," 768,886,000.00 "," 10,900,000.00 "," 38,444,300.00 ",0,On sale,24.07.2026 09:00,8,9,70.54,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.76,0,9.78,2,https://e-auksion.uz/lot-view?lot_id=24541030
24541038,44A/6/51,44A,6," 768,886,000.00 "," 10,900,000.00 "," 38,444,300.00 ",0,On sale,24.07.2026 09:00,9,9,70.54,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.76,0,9.78,0,https://e-auksion.uz/lot-view?lot_id=24541038
24540575,44A/8/32,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,6,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,26,https://e-auksion.uz/lot-view?lot_id=24540575
24540580,44A/8/22,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,4,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,6,https://e-auksion.uz/lot-view?lot_id=24540580
24540589,44A/8/34,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,6,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,8,https://e-auksion.uz/lot-view?lot_id=24540589
24540576,44A/8/29,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,5,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,10,https://e-auksion.uz/lot-view?lot_id=24540576
24540564,44A/8/14,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,3,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,15,https://e-auksion.uz/lot-view?lot_id=24540564
24540568,44A/8/18,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",0,On sale,27.07.2026 09:00,3,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,43,https://e-auksion.uz/lot-view?lot_id=24540568
24540579,44A/8/33,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,6,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,3,https://e-auksion.uz/lot-view?lot_id=24540579
24540561,44A/8/20,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",1,On sale,27.07.2026 09:00,4,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,24,https://e-auksion.uz/lot-view?lot_id=24540561
24540570,44A/8/35,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,6,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,6,https://e-auksion.uz/lot-view?lot_id=24540570
24540585,44A/8/17,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,3,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,11,https://e-auksion.uz/lot-view?lot_id=24540585
24540566,44A/8/13,44A,8," 753,627,000.00 "," 11,900,000.00 "," 37,681,350.00 ",0,On sale,27.07.2026 09:00,3,7,63.33,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13.01,25.32,31,https://e-auksion.uz/lot-view?lot_id=24540566
24540573,44A/8/42,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",0,On sale,27.07.2026 09:00,7,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,15,https://e-auksion.uz/lot-view?lot_id=24540573
24540582,44A/8/16,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,4,https://e-auksion.uz/lot-view?lot_id=24540582
24540567,44A/8/31,44A,8," 753,627,000.00 "," 11,900,000.00 "," 37,681,350.00 ",0,On sale,27.07.2026 09:00,6,7,63.33,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13.01,25.32,10,https://e-auksion.uz/lot-view?lot_id=24540567
24540574,44A/8/36,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",0,On sale,27.07.2026 09:00,6,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,11,https://e-auksion.uz/lot-view?lot_id=24540574
24540581,44A/8/28,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,5,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,1,https://e-auksion.uz/lot-view?lot_id=24540581
24540563,44A/8/26,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,5,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,3,https://e-auksion.uz/lot-view?lot_id=24540563
24540572,44A/8/24,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",1,On sale,27.07.2026 09:00,4,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,30,https://e-auksion.uz/lot-view?lot_id=24540572
24540578,44A/8/27,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,5,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,2,https://e-auksion.uz/lot-view?lot_id=24540578
24540586,44A/8/15,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,2,https://e-auksion.uz/lot-view?lot_id=24540586
24540565,44A/8/25,44A,8," 753,627,000.00 "," 11,900,000.00 "," 37,681,350.00 ",1,On sale,27.07.2026 09:00,5,7,63.33,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13.01,25.32,16,https://e-auksion.uz/lot-view?lot_id=24540565
24540569,44A/8/30,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",1,On sale,27.07.2026 09:00,5,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,18,https://e-auksion.uz/lot-view?lot_id=24540569
24540584,44A/8/39,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,3,https://e-auksion.uz/lot-view?lot_id=24540584
24540562,44A/8/37,44A,8," 753,627,000.00 "," 11,900,000.00 "," 37,681,350.00 ",0,On sale,27.07.2026 09:00,7,7,63.33,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13.01,25.32,10,https://e-auksion.uz/lot-view?lot_id=24540562
24540583,44A/8/21,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,4,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,4,https://e-auksion.uz/lot-view?lot_id=24540583
24540588,44A/8/40,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,27.07.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,7,https://e-auksion.uz/lot-view?lot_id=24540588
24540560,44A/8/19,44A,8," 753,627,000.00 "," 11,900,000.00 "," 37,681,350.00 ",1,On sale,27.07.2026 09:00,4,7,63.33,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13.01,25.32,22,https://e-auksion.uz/lot-view?lot_id=24540560
24540571,44A/8/41,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,7,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,6,https://e-auksion.uz/lot-view?lot_id=24540571
24540577,44A/8/38,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,7,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,5,https://e-auksion.uz/lot-view?lot_id=24540577
24540587,44A/8/23,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,27.07.2026 09:00,4,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,13,https://e-auksion.uz/lot-view?lot_id=24540587
