lot_number,Lot,Building,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24289849,46A,1,46A/1/13," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,10.07.2026 09:00,4,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,1,https://e-auksion.uz/lot-view?lot_id=24289849
24289858,44A,4,44A/4/22," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,10.07.2026 09:00,4,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,1,https://e-auksion.uz/lot-view?lot_id=24289858
24289865,44B,6,44B/6/53," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,10.07.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,3,https://e-auksion.uz/lot-view?lot_id=24289865
24289871,44B,6,44B/6/51," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,10.07.2026 09:00,9,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,1,https://e-auksion.uz/lot-view?lot_id=24289871
24289877,44B,6,44B/6/45," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,10.07.2026 09:00,8,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,0,https://e-auksion.uz/lot-view?lot_id=24289877
24289891,46A,2,46A/2/44," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,10.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,2,https://e-auksion.uz/lot-view?lot_id=24289891
24289904,46A,9,46A/9/46," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,10.07.2026 09:00,11,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24289904
24289910,43F,5,43F/5/51," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,10.07.2026 09:00,11,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,2,https://e-auksion.uz/lot-view?lot_id=24289910
24289921,43F,8,43F/8/37," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,10.07.2026 09:00,7,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,2,https://e-auksion.uz/lot-view?lot_id=24289921
24289926,44A,7,44A/7/49," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,10.07.2026 09:00,11,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,0,https://e-auksion.uz/lot-view?lot_id=24289926
24266895,46A,7,46A/7/14," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",1,On sale,13.07.2026 09:00,4,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,65,https://e-auksion.uz/lot-view?lot_id=24266895
24266912,46A,7,46A/7/36," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,7,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,35,https://e-auksion.uz/lot-view?lot_id=24266912
24266920,46A,7,46A/7/44," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,13,https://e-auksion.uz/lot-view?lot_id=24266920
24266950,46A,8,46A/8/42," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,8,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,17,https://e-auksion.uz/lot-view?lot_id=24266950
24266958,46A,8,46A/8/29," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,13,https://e-auksion.uz/lot-view?lot_id=24266958
24266882,46A,7,46A/7/7," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,3,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,32,https://e-auksion.uz/lot-view?lot_id=24266882
24266894,46A,8,46A/8/31," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,7,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,12,https://e-auksion.uz/lot-view?lot_id=24266894
24266898,46A,7,46A/7/24," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,5,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,18,https://e-auksion.uz/lot-view?lot_id=24266898
24266936,46A,8,46A/8/32," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,6,https://e-auksion.uz/lot-view?lot_id=24266936
24266957,46A,8,46A/8/30," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,6,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,20,https://e-auksion.uz/lot-view?lot_id=24266957
24286775,46A,7,46A/7/45," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24286775
24286754,46A,7,46A/7/22," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",1,On sale,13.07.2026 09:00,5,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,17,https://e-auksion.uz/lot-view?lot_id=24286754
24286764,46A,8,46A/8/27," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,6,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,5,https://e-auksion.uz/lot-view?lot_id=24286764
24286770,46A,7,46A/7/39," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,8,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24286770
24266883,46A,7,46A/7/19," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,5,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,32,https://e-auksion.uz/lot-view?lot_id=24266883
24266891,46A,8,46A/8/14," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",1,On sale,13.07.2026 09:00,4,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,25,https://e-auksion.uz/lot-view?lot_id=24266891
24266905,46A,8,46A/8/7," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,3,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,24,https://e-auksion.uz/lot-view?lot_id=24266905
24266914,46A,7,46A/7/23," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",1,On sale,13.07.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,18,https://e-auksion.uz/lot-view?lot_id=24266914
24266922,46A,7,46A/7/48," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,10,https://e-auksion.uz/lot-view?lot_id=24266922
24266932,46A,8,46A/8/20," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,7,https://e-auksion.uz/lot-view?lot_id=24266932
24266953,46A,8,46A/8/23," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",1,On sale,13.07.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,22,https://e-auksion.uz/lot-view?lot_id=24266953
24266960,46A,8,46A/8/18," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,4,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,43,https://e-auksion.uz/lot-view?lot_id=24266960
24286757,46A,7,46A/7/10," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,13.07.2026 09:00,3,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,13,https://e-auksion.uz/lot-view?lot_id=24286757
24286758,46A,8,46A/8/45," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24286758
24286771,46A,8,46A/8/34," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,13.07.2026 09:00,7,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24286771
24266885,46A,7,46A/7/25," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,6,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,24,https://e-auksion.uz/lot-view?lot_id=24266885
24266892,46A,8,46A/8/43," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,7,https://e-auksion.uz/lot-view?lot_id=24266892
24266899,46A,7,46A/7/17," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",1,On sale,13.07.2026 09:00,4,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,27,https://e-auksion.uz/lot-view?lot_id=24266899
24266952,46A,8,46A/8/48," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,8,https://e-auksion.uz/lot-view?lot_id=24266952
24286753,46A,7,46A/7/9," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,3,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24286753
24266881,46A,7,46A/7/13," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,4,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,22,https://e-auksion.uz/lot-view?lot_id=24266881
24266897,46A,7,46A/7/35," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",1,On sale,13.07.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,11,https://e-auksion.uz/lot-view?lot_id=24266897
24266906,46A,7,46A/7/38," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,9,https://e-auksion.uz/lot-view?lot_id=24266906
24266951,46A,8,46A/8/11," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",1,On sale,13.07.2026 09:00,3,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,61,https://e-auksion.uz/lot-view?lot_id=24266951
24266896,46A,8,46A/8/19," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,5,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,21,https://e-auksion.uz/lot-view?lot_id=24266896
24266908,46A,7,46A/7/26," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,10,https://e-auksion.uz/lot-view?lot_id=24266908
24266917,46A,7,46A/7/11," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",1,On sale,13.07.2026 09:00,3,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,44,https://e-auksion.uz/lot-view?lot_id=24266917
24266948,46A,8,46A/8/47," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,5,https://e-auksion.uz/lot-view?lot_id=24266948
24266888,46A,7,46A/7/31," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,7,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,19,https://e-auksion.uz/lot-view?lot_id=24266888
24266924,46A,8,46A/8/13," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,4,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,34,https://e-auksion.uz/lot-view?lot_id=24266924
24266931,46A,8,46A/8/26," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,11,https://e-auksion.uz/lot-view?lot_id=24266931
24266955,46A,8,46A/8/35," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,10,https://e-auksion.uz/lot-view?lot_id=24266955
24266959,46A,8,46A/8/24," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,5,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,19,https://e-auksion.uz/lot-view?lot_id=24266959
24267138,46A,7,46A/7/42," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,8,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,6,https://e-auksion.uz/lot-view?lot_id=24267138
24286766,46A,8,46A/8/46," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,13.07.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24286766
24286776,46A,8,46A/8/22," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,13.07.2026 09:00,5,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24286776
24286752,46A,7,46A/7/28," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",1,On sale,13.07.2026 09:00,6,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,16,https://e-auksion.uz/lot-view?lot_id=24286752
24286759,46A,8,46A/8/9," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,3,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,4,https://e-auksion.uz/lot-view?lot_id=24286759
24286773,46A,7,46A/7/33," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",1,On sale,13.07.2026 09:00,7,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,11,https://e-auksion.uz/lot-view?lot_id=24286773
24286755,46A,7,46A/7/34," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",1,On sale,13.07.2026 09:00,7,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,10,https://e-auksion.uz/lot-view?lot_id=24286755
24286761,46A,8,46A/8/39," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,8,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24286761
24286768,46A,7,46A/7/27," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,6,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,9,https://e-auksion.uz/lot-view?lot_id=24286768
24286777,46A,8,46A/8/28," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,13.07.2026 09:00,6,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,4,https://e-auksion.uz/lot-view?lot_id=24286777
24286765,46A,7,46A/7/15," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,4,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,4,https://e-auksion.uz/lot-view?lot_id=24286765
24286772,46A,8,46A/8/10," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,13.07.2026 09:00,3,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24286772
24266886,46A,7,46A/7/43," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,10,https://e-auksion.uz/lot-view?lot_id=24266886
24266893,46A,8,46A/8/37," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,8,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,8,https://e-auksion.uz/lot-view?lot_id=24266893
24266900,46A,7,46A/7/47," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,6,https://e-auksion.uz/lot-view?lot_id=24266900
24266921,46A,7,46A/7/30," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,6,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,21,https://e-auksion.uz/lot-view?lot_id=24266921
24266926,46A,7,46A/7/12," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,3,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,23,https://e-auksion.uz/lot-view?lot_id=24266926
24266935,46A,8,46A/8/38," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,5,https://e-auksion.uz/lot-view?lot_id=24266935
24266954,46A,8,46A/8/36," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,7,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,15,https://e-auksion.uz/lot-view?lot_id=24266954
24266962,46A,8,46A/8/41," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,8,https://e-auksion.uz/lot-view?lot_id=24266962
24286756,46A,7,46A/7/46," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,13.07.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,4,https://e-auksion.uz/lot-view?lot_id=24286756
24286763,46A,8,46A/8/33," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,7,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24286763
24286769,46A,7,46A/7/21," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,5,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24286769
24266887,46A,7,46A/7/37," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,8,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,23,https://e-auksion.uz/lot-view?lot_id=24266887
24266889,46A,8,46A/8/8," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",1,On sale,13.07.2026 09:00,3,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,34,https://e-auksion.uz/lot-view?lot_id=24266889
24266901,46A,7,46A/7/41," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,7,https://e-auksion.uz/lot-view?lot_id=24266901
24266925,46A,7,46A/7/18," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,4,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,40,https://e-auksion.uz/lot-view?lot_id=24266925
24286750,46A,7,46A/7/16," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,13.07.2026 09:00,4,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,6,https://e-auksion.uz/lot-view?lot_id=24286750
24286760,46A,8,46A/8/15," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,4,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24286760
24286767,46A,8,46A/8/40," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,13.07.2026 09:00,8,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24286767
24286751,46A,7,46A/7/40," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,13.07.2026 09:00,8,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24286751
24286762,46A,8,46A/8/21," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,13.07.2026 09:00,5,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,6,https://e-auksion.uz/lot-view?lot_id=24286762
24286774,46A,8,46A/8/16," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,13.07.2026 09:00,4,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,5,https://e-auksion.uz/lot-view?lot_id=24286774
24266884,46A,7,46A/7/8," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",1,On sale,13.07.2026 09:00,3,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,27,https://e-auksion.uz/lot-view?lot_id=24266884
24266890,46A,8,46A/8/25," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,13.07.2026 09:00,6,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,17,https://e-auksion.uz/lot-view?lot_id=24266890
24266904,46A,7,46A/7/32," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,8,https://e-auksion.uz/lot-view?lot_id=24266904
24266919,46A,7,46A/7/20," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",1,On sale,13.07.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,22,https://e-auksion.uz/lot-view?lot_id=24266919
24266927,46A,7,46A/7/29," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",1,On sale,13.07.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,23,https://e-auksion.uz/lot-view?lot_id=24266927
24266934,46A,8,46A/8/44," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,10,https://e-auksion.uz/lot-view?lot_id=24266934
24266956,46A,8,46A/8/17," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,13.07.2026 09:00,4,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,16,https://e-auksion.uz/lot-view?lot_id=24266956
24266961,46A,8,46A/8/12," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",1,On sale,13.07.2026 09:00,3,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,51,https://e-auksion.uz/lot-view?lot_id=24266961
24266902,46A,7,46A/7/27," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,6,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,13,https://e-auksion.uz/lot-view?lot_id=24266902
24266930,46A,7,46A/7/45," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,5,https://e-auksion.uz/lot-view?lot_id=24266930
24266947,46A,8,46A/8/39," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,8,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,11,https://e-auksion.uz/lot-view?lot_id=24266947
24266907,46A,7,46A/7/40," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,8,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,13,https://e-auksion.uz/lot-view?lot_id=24266907
24266916,46A,7,46A/7/9," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,3,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,6,https://e-auksion.uz/lot-view?lot_id=24266916
