lot_number,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
23965806,44A/7/54,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,18.06.2026 09:00,12,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23965806
23965813,46A/9/21,"$902,956,000.00 ","$10,900,000.00 ","$45,147,800.00 ",0,On sale,18.06.2026 09:00,6,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23965813
23965807,46A/9/26,"$902,956,000.00 ","$10,900,000.00 ","$45,147,800.00 ",0,On sale,18.06.2026 09:00,7,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,3,https://e-auksion.uz/lot-view?lot_id=23965807
23965804,46A/9/36,"$902,956,000.00 ","$10,900,000.00 ","$45,147,800.00 ",0,On sale,18.06.2026 09:00,9,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23965804
23965809,46A/9/46,"$902,956,000.00 ","$10,900,000.00 ","$45,147,800.00 ",0,On sale,18.06.2026 09:00,11,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23965809
23965795,46A/9/51,"$902,956,000.00 ","$10,900,000.00 ","$45,147,800.00 ",0,On sale,18.06.2026 09:00,12,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23965795
23965790,46A/9/55,"$632,418,000.00 ","$10,900,000.00 ","$31,620,900.00 ",0,On sale,18.06.2026 09:00,12,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,12,https://e-auksion.uz/lot-view?lot_id=23965790
23965788,46A/4/25,"$902,956,000.00 ","$10,900,000.00 ","$45,147,800.00 ",0,On sale,18.06.2026 09:00,8,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=23965788
23965792,46A/4/29,"$902,956,000.00 ","$10,900,000.00 ","$45,147,800.00 ",0,On sale,18.06.2026 09:00,9,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=23965792
23965802,44A/7/29,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,18.06.2026 09:00,7,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23965802
23965811,44A/7/30,"$854,887,000.00 ","$10,900,000.00 ","$42,744,350.00 ",0,On sale,18.06.2026 09:00,7,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,,https://e-auksion.uz/lot-view?lot_id=23965811
23965773,46A/2/28,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,18.06.2026 09:00,6,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,4,https://e-auksion.uz/lot-view?lot_id=23965773
23965793,46A/4/37,"$902,956,000.00 ","$10,900,000.00 ","$45,147,800.00 ",0,On sale,18.06.2026 09:00,11,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23965793
23965785,46A/3/41,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,18.06.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23965785
23965763,46A/2/20,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,18.06.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23965763
23965762,46A/2/38,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,18.06.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23965762
23965764,46A/2/44,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,18.06.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23965764
23965782,46A/3/40,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,18.06.2026 09:00,8,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,,https://e-auksion.uz/lot-view?lot_id=23965782
23965783,46A/3/47,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,18.06.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,2,https://e-auksion.uz/lot-view?lot_id=23965783
23965805,46A/9/31,"$902,956,000.00 ","$10,900,000.00 ","$45,147,800.00 ",0,On sale,18.06.2026 09:00,8,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=23965805
23965776,46A/2/14,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,18.06.2026 09:00,4,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,4,https://e-auksion.uz/lot-view?lot_id=23965776
23965761,46A/2/26,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,18.06.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23965761
23965774,46A/2/41,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,18.06.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23965774
23965798,44A/7/40,"$854,887,000.00 ","$10,900,000.00 ","$42,744,350.00 ",0,On sale,18.06.2026 09:00,9,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,,https://e-auksion.uz/lot-view?lot_id=23965798
23965812,44A/7/19,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,18.06.2026 09:00,5,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23965812
23965799,44A/7/39,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,18.06.2026 09:00,9,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23965799
23965797,44A/7/44,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,18.06.2026 09:00,10,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23965797
23965816,44A/7/35,"$854,887,000.00 ","$10,900,000.00 ","$42,744,350.00 ",0,On sale,18.06.2026 09:00,8,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,,https://e-auksion.uz/lot-view?lot_id=23965816
23965789,46A/9/52,"$850,854,000.00 ","$10,900,000.00 ","$42,542,700.00 ",0,On sale,18.06.2026 09:00,12,12,78.06,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.43,0,17.63,,https://e-auksion.uz/lot-view?lot_id=23965789
23965803,44A/7/34,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,18.06.2026 09:00,8,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23965803
23965794,46A/9/37,"$850,854,000.00 ","$10,900,000.00 ","$42,542,700.00 ",0,On sale,18.06.2026 09:00,9,12,78.06,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.43,0,17.63,,https://e-auksion.uz/lot-view?lot_id=23965794
23965767,46A/2/29,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,18.06.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23965767
23965772,46A/2/47,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,18.06.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23965772
23965779,46A/3/20,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,18.06.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23965779
23965755,46A/2/43,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,18.06.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,,https://e-auksion.uz/lot-view?lot_id=23965755
23965784,46A/3/38,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,18.06.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23965784
23965791,46A/4/33,"$902,956,000.00 ","$10,900,000.00 ","$45,147,800.00 ",0,On sale,18.06.2026 09:00,10,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=23965791
23965696,44B/6/42,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,18.06.2026 09:00,7,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23965696
23965745,44A/4/22,"$894,166,000.00 ","$11,900,000.00 ","$44,708,300.00 ",0,On sale,18.06.2026 09:00,4,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,,https://e-auksion.uz/lot-view?lot_id=23965745
23965747,44A/4/28,"$894,166,000.00 ","$11,900,000.00 ","$44,708,300.00 ",0,On sale,18.06.2026 09:00,5,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,1,https://e-auksion.uz/lot-view?lot_id=23965747
23965724,44B/2/40,"$745,560,000.00 ","$10,900,000.00 ","$37,278,000.00 ",0,On sale,18.06.2026 09:00,7,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,2,https://e-auksion.uz/lot-view?lot_id=23965724
23965728,44B/6/38,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965728
23965738,44A/5/37,"$705,114,000.00 ","$12,900,000.00 ","$35,255,700.00 ",0,On sale,18.06.2026 09:00,8,12,54.66,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,41.55,0,13.11,6,https://e-auksion.uz/lot-view?lot_id=23965738
23965726,44B/2/52,"$745,560,000.00 ","$10,900,000.00 ","$37,278,000.00 ",0,On sale,18.06.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,4,https://e-auksion.uz/lot-view?lot_id=23965726
23965700,44B/6/48,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,18.06.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,3,https://e-auksion.uz/lot-view?lot_id=23965700
23965710,44B/6/44,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965710
23965684,46A/6/41,"$748,458,000.00 ","$12,900,000.00 ","$37,422,900.00 ",0,On sale,18.06.2026 09:00,10,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,19,https://e-auksion.uz/lot-view?lot_id=23965684
23965708,44B/2/53,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965708
23965716,44B/6/49,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,18.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23965716
23965688,44B/6/41,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965688
23965680,44A/1/51,"$693,532,000.00 ","$11,900,000.00 ","$34,676,600.00 ",0,On sale,18.06.2026 09:00,11,12,58.28,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.3,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23965680
23965757,46A/1/43,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,18.06.2026 09:00,10,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,2,https://e-auksion.uz/lot-view?lot_id=23965757
23965713,44B/2/33,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,6,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23965713
23965742,44A/5/41,"$693,532,000.00 ","$11,900,000.00 ","$34,676,600.00 ",0,On sale,18.06.2026 09:00,9,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23965742
23965756,46A/1/53,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,18.06.2026 09:00,12,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,,https://e-auksion.uz/lot-view?lot_id=23965756
23965734,44B/6/52,"$745,560,000.00 ","$10,900,000.00 ","$37,278,000.00 ",0,On sale,18.06.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965734
23965693,44B/6/47,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965693
23965754,46A/1/54,"$850,854,000.00 ","$10,900,000.00 ","$42,542,700.00 ",0,On sale,18.06.2026 09:00,12,12,78.06,3,2027-yilning 2 choragida ,To'liq bitkazilgan holda,60.43,0,17.63,,https://e-auksion.uz/lot-view?lot_id=23965754
23965685,46A/6/46,"$748,458,000.00 ","$12,900,000.00 ","$37,422,900.00 ",0,On sale,18.06.2026 09:00,11,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,3,https://e-auksion.uz/lot-view?lot_id=23965685
23965699,44B/2/42,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,18.06.2026 09:00,7,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23965699
23965707,44B/2/47,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,2,https://e-auksion.uz/lot-view?lot_id=23965707
23965723,44B/2/51,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,9,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23965723
23965694,44B/6/43,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,18.06.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23965694
23965701,44B/6/54,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,18.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,2,https://e-auksion.uz/lot-view?lot_id=23965701
23965735,44B/6/51,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,9,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23965735
23965719,44B/2/54,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,18.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23965719
23965709,44B/2/45,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,8,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23965709
23965717,44B/6/20,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,4,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965717
23965731,44B/6/45,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,8,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23965731
23965681,46A/6/36,"$748,458,000.00 ","$12,900,000.00 ","$37,422,900.00 ",0,On sale,18.06.2026 09:00,9,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,3,https://e-auksion.uz/lot-view?lot_id=23965681
23965711,44B/2/38,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965711
23965712,44B/2/44,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965712
23965741,44A/5/46,"$693,532,000.00 ","$11,900,000.00 ","$34,676,600.00 ",0,On sale,18.06.2026 09:00,10,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23965741
23965691,44B/6/53,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965691
23965689,44B/6/27,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,5,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23965689
23965733,44B/6/46,"$745,560,000.00 ","$10,900,000.00 ","$37,278,000.00 ",0,On sale,18.06.2026 09:00,8,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965733
23965758,44A/5/58,"$814,506,000.00 ","$12,900,000.00 ","$40,725,300.00 ",0,On sale,18.06.2026 09:00,12,12,63.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,39.1,11.63,12.41,,https://e-auksion.uz/lot-view?lot_id=23965758
23965759,44A/5/55,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,18.06.2026 09:00,11,12,81.51,3,2027-yilning 2 choragida ,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23965759
23965760,46A/1/38,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,18.06.2026 09:00,9,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,,https://e-auksion.uz/lot-view?lot_id=23965760
23965697,44B/2/46,"$745,560,000.00 ","$10,900,000.00 ","$37,278,000.00 ",0,On sale,18.06.2026 09:00,8,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,1,https://e-auksion.uz/lot-view?lot_id=23965697
23965727,44B/6/19,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,18.06.2026 09:00,4,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23965727
23965736,44A/5/36,"$693,532,000.00 ","$11,900,000.00 ","$34,676,600.00 ",0,On sale,18.06.2026 09:00,8,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,2,https://e-auksion.uz/lot-view?lot_id=23965736
23965698,44B/2/50,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965698
23965703,44B/2/23,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,4,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965703
23965682,46A/6/51,"$748,458,000.00 ","$12,900,000.00 ","$37,422,900.00 ",0,On sale,18.06.2026 09:00,12,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,2,https://e-auksion.uz/lot-view?lot_id=23965682
23965718,44B/2/29,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,5,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,2,https://e-auksion.uz/lot-view?lot_id=23965718
23965729,44B/2/41,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,1,https://e-auksion.uz/lot-view?lot_id=23965729
23965714,44B/2/27,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,5,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,1,https://e-auksion.uz/lot-view?lot_id=23965714
23965725,44B/2/39,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,7,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23965725
23965740,44A/5/56,"$693,532,000.00 ","$11,900,000.00 ","$34,676,600.00 ",0,On sale,18.06.2026 09:00,12,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23965740
23965715,44B/6/30,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,18.06.2026 09:00,5,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23965715
23965695,44B/6/50,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,1,https://e-auksion.uz/lot-view?lot_id=23965695
23965704,44B/2/17,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,18.06.2026 09:00,3,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23965704
23965722,44B/2/21,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,4,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,5,https://e-auksion.uz/lot-view?lot_id=23965722
23965739,44A/5/42,"$705,114,000.00 ","$12,900,000.00 ","$35,255,700.00 ",0,On sale,18.06.2026 09:00,9,12,54.66,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,41.55,0,13.11,,https://e-auksion.uz/lot-view?lot_id=23965739
23965749,44A/4/16,"$894,166,000.00 ","$11,900,000.00 ","$44,708,300.00 ",0,On sale,18.06.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,,https://e-auksion.uz/lot-view?lot_id=23965749
23965751,44A/4/39,"$894,166,000.00 ","$11,900,000.00 ","$44,708,300.00 ",0,On sale,18.06.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,,https://e-auksion.uz/lot-view?lot_id=23965751
23965721,44B/6/37,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,18.06.2026 09:00,7,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23965721
23965730,44B/6/39,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,18.06.2026 09:00,7,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23965730
23965683,46A/6/31,"$748,458,000.00 ","$12,900,000.00 ","$37,422,900.00 ",0,On sale,18.06.2026 09:00,8,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,2,https://e-auksion.uz/lot-view?lot_id=23965683
23965706,44A/1/60,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,18.06.2026 09:00,12,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23965706
23965702,44B/2/48,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,18.06.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23965702
