lot_number,name,lot_number_extracted,building_number, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24707660,44B/6/47,44B,6," 844,750,000.00 "," 10,900,000.00 "," 42,237,500.00 ",0,On sale,03.08.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,4,https://e-auksion.uz/lot-view?lot_id=24707660
24707664,44B/6/53,44B,6," 844,750,000.00 "," 10,900,000.00 "," 42,237,500.00 ",0,On sale,03.08.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,2,https://e-auksion.uz/lot-view?lot_id=24707664
24707666,44A/7/39,44A,7," 888,459,000.00 "," 10,900,000.00 "," 44,422,950.00 ",0,On sale,03.08.2026 09:00,9,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,3,https://e-auksion.uz/lot-view?lot_id=24707666
24707669,44A/7/55,44A,7," 854,887,000.00 "," 10,900,000.00 "," 42,744,350.00 ",0,On sale,03.08.2026 09:00,12,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,6,https://e-auksion.uz/lot-view?lot_id=24707669
24707673,45D/2/11,45D,2," 904,918,000.00 "," 10,900,000.00 "," 45,245,900.00 ",0,On sale,03.08.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24707673
24707681,45D/2/8,45D,2," 904,918,000.00 "," 10,900,000.00 "," 45,245,900.00 ",0,On sale,03.08.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24707681
24707685,45D/7/7,45D,7," 1,018,278,000.00 "," 10,900,000.00 "," 50,913,900.00 ",0,On sale,03.08.2026 09:00,2,9,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24707685
24707690,45D/4/5,45D,4," 936,637,000.00 "," 10,900,000.00 "," 46,831,850.00 ",0,On sale,03.08.2026 09:00,2,12,85.93,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24707690
24707693,45D/7/12,45D,7," 1,018,278,000.00 "," 10,900,000.00 "," 50,913,900.00 ",0,On sale,03.08.2026 09:00,2,9,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24707693
24707701,45D/9/3,45D,9," 711,770,000.00 "," 10,900,000.00 "," 35,588,500.00 ",0,On sale,03.08.2026 09:00,2,12,65.3,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,11,https://e-auksion.uz/lot-view?lot_id=24707701
24707705,45D/10/2,45D,1," 961,380,000.00 "," 10,900,000.00 "," 48,069,000.00 ",0,On sale,03.08.2026 09:00,2,9,88.2,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24707705
24707711,43F/5/54,43F,5," 748,458,000.00 "," 12,900,000.00 "," 37,422,900.00 ",0,On sale,03.08.2026 09:00,12,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,12,https://e-auksion.uz/lot-view?lot_id=24707711
24707716,43F/5/47,43F,5," 1,006,974,000.00 "," 12,900,000.00 "," 50,348,700.00 ",0,On sale,03.08.2026 09:00,10,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,2,https://e-auksion.uz/lot-view?lot_id=24707716
24707719,43F/5/52,43F,5," 1,006,974,000.00 "," 12,900,000.00 "," 50,348,700.00 ",0,On sale,03.08.2026 09:00,11,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,2,https://e-auksion.uz/lot-view?lot_id=24707719
24707723,43F/5/38,43F,5," 1,068,636,000.00 "," 12,900,000.00 "," 53,431,800.00 ",0,On sale,03.08.2026 09:00,8,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=24707723
24707726,43F/5/43,43F,5," 1,068,636,000.00 "," 12,900,000.00 "," 53,431,800.00 ",0,On sale,03.08.2026 09:00,9,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24707726
24707729,43F/8/38,43F,8," 1,021,035,000.00 "," 12,900,000.00 "," 51,051,750.00 ",0,On sale,03.08.2026 09:00,7,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,5,https://e-auksion.uz/lot-view?lot_id=24707729
24707731,46A/7/41,46A,7," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,03.08.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,1,https://e-auksion.uz/lot-view?lot_id=24707731
24707739,44A/2/41,44A,2," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,03.08.2026 09:00,7,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,0,https://e-auksion.uz/lot-view?lot_id=24707739
24707621,44A/1/60,44A,1," 888,459,000.00 "," 10,900,000.00 "," 44,422,950.00 ",0,On sale,03.08.2026 09:00,12,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,4,https://e-auksion.uz/lot-view?lot_id=24707621
24707624,46A/9/51,46A,9," 902,956,000.00 "," 10,900,000.00 "," 45,147,800.00 ",0,On sale,03.08.2026 09:00,12,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,5,https://e-auksion.uz/lot-view?lot_id=24707624
24707632,46A/2/38,46A,2," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,03.08.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,5,https://e-auksion.uz/lot-view?lot_id=24707632
24707638,44A/4/40,44A,4," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,03.08.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,3,https://e-auksion.uz/lot-view?lot_id=24707638
24707646,44B/2/53,44B,2," 844,750,000.00 "," 10,900,000.00 "," 42,237,500.00 ",0,On sale,03.08.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,2,https://e-auksion.uz/lot-view?lot_id=24707646
24707656,44A/4/15,44A,4," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,03.08.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,3,https://e-auksion.uz/lot-view?lot_id=24707656
24707663,44B/6/48,44B,6," 953,750,000.00 "," 10,900,000.00 "," 47,687,500.00 ",0,On sale,03.08.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,3,https://e-auksion.uz/lot-view?lot_id=24707663
24707736,46A/8/38,46A,8," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,03.08.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,1,https://e-auksion.uz/lot-view?lot_id=24707736
24707747,46A/8/29,46A,8," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",1,On sale,03.08.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,20,https://e-auksion.uz/lot-view?lot_id=24707747
24707754,43F/8/39,43F,8," 1,021,035,000.00 "," 12,900,000.00 "," 51,051,750.00 ",0,On sale,03.08.2026 09:00,7,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,2,https://e-auksion.uz/lot-view?lot_id=24707754
24707771,44A/2/20,44A,2," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,03.08.2026 09:00,4,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24707771
24707777,44A/6/48,44A,6," 964,977,000.00 "," 10,900,000.00 "," 48,248,850.00 ",0,On sale,03.08.2026 09:00,8,9,88.53,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.42,0,18.11,2,https://e-auksion.uz/lot-view?lot_id=24707777
24707791,44A/8/38,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,03.08.2026 09:00,7,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,3,https://e-auksion.uz/lot-view?lot_id=24707791
24707800,44A/8/29,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,03.08.2026 09:00,5,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,3,https://e-auksion.uz/lot-view?lot_id=24707800
24707810,44A/8/39,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,03.08.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,1,https://e-auksion.uz/lot-view?lot_id=24707810
24707816,44A/8/41,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,03.08.2026 09:00,7,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,1,https://e-auksion.uz/lot-view?lot_id=24707816
24707827,46A/10/44,46A,1," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,03.08.2026 09:00,8,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24707827
24707834,46A/10/51,46A,1," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,03.08.2026 09:00,9,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,2,https://e-auksion.uz/lot-view?lot_id=24707834
24707838,46A/10/29,46A,1," 927,372,000.00 "," 10,900,000.00 "," 46,368,600.00 ",0,On sale,03.08.2026 09:00,5,9,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24707838
24707850,46A/10/52,46A,1," 862,735,000.00 "," 10,900,000.00 "," 43,136,750.00 ",0,On sale,03.08.2026 09:00,9,9,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,4,https://e-auksion.uz/lot-view?lot_id=24707850
