lot_number,Lot,Building,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24266941,46A,8,46A/8/9,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,3,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,16,https://e-auksion.uz/lot-view?lot_id=24266941
24266943,46A,8,46A/8/27,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,6,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,4,https://e-auksion.uz/lot-view?lot_id=24266943
24266911,46A,7,46A/7/28,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,6,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,24,https://e-auksion.uz/lot-view?lot_id=24266911
24266918,46A,7,46A/7/21,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,5,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24266918
24266929,46A,7,46A/7/33,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,7,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,8,https://e-auksion.uz/lot-view?lot_id=24266929
24266923,46A,7,46A/7/15,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,4,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,9,https://e-auksion.uz/lot-view?lot_id=24266923
24266928,46A,7,46A/7/16,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,4,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,22,https://e-auksion.uz/lot-view?lot_id=24266928
24266938,46A,8,46A/8/10,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,3,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,8,https://e-auksion.uz/lot-view?lot_id=24266938
24266944,46A,8,46A/8/21,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,5,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,7,https://e-auksion.uz/lot-view?lot_id=24266944
24266937,46A,8,46A/8/28,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,6,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,8,https://e-auksion.uz/lot-view?lot_id=24266937
24266945,46A,8,46A/8/40,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,8,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,7,https://e-auksion.uz/lot-view?lot_id=24266945
24266946,46A,8,46A/8/33,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,7,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,3,https://e-auksion.uz/lot-view?lot_id=24266946
24266903,46A,7,46A/7/39,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,8,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,12,https://e-auksion.uz/lot-view?lot_id=24266903
24266913,46A,7,46A/7/46,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,10,https://e-auksion.uz/lot-view?lot_id=24266913
24266939,46A,8,46A/8/34,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,7,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,14,https://e-auksion.uz/lot-view?lot_id=24266939
24267139,46A,8,46A/8/16,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,4,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,18,https://e-auksion.uz/lot-view?lot_id=24267139
24266909,46A,7,46A/7/22,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,5,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,15,https://e-auksion.uz/lot-view?lot_id=24266909
24266915,46A,7,46A/7/34,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,7,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,22,https://e-auksion.uz/lot-view?lot_id=24266915
24266933,46A,8,46A/8/22,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,5,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,10,https://e-auksion.uz/lot-view?lot_id=24266933
24266940,46A,8,46A/8/46,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,4,https://e-auksion.uz/lot-view?lot_id=24266940
24266949,46A,8,46A/8/45,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,5,https://e-auksion.uz/lot-view?lot_id=24266949
24266910,46A,7,46A/7/10,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,3,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,24,https://e-auksion.uz/lot-view?lot_id=24266910
24266942,46A,8,46A/8/15,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,4,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,17,https://e-auksion.uz/lot-view?lot_id=24266942
24336927,45D,2,45D/2/12,"$1,018,278,000.00 ","$10,900,000.00 ","$50,913,900.00 ",0,On sale,15.07.2026 09:00,2,12,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,6,https://e-auksion.uz/lot-view?lot_id=24336927
24336935,45D,9,45D/9/3,"$711,770,000.00 ","$10,900,000.00 ","$35,588,500.00 ",0,On sale,15.07.2026 09:00,2,12,65.3,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,8,https://e-auksion.uz/lot-view?lot_id=24336935
24336945,45D,6,45D/6/5,"$936,637,000.00 ","$10,900,000.00 ","$46,831,850.00 ",0,On sale,15.07.2026 09:00,2,12,85.93,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,4,https://e-auksion.uz/lot-view?lot_id=24336945
24336955,45D,3,45D/3/11,"$904,918,000.00 ","$10,900,000.00 ","$45,245,900.00 ",0,On sale,15.07.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24336955
24336967,45D,3,45D/3/8,"$904,918,000.00 ","$10,900,000.00 ","$45,245,900.00 ",0,On sale,15.07.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24336967
24336976,45D,1,45D/10/3,"$893,800,000.00 ","$10,900,000.00 ","$44,690,000.00 ",0,On sale,15.07.2026 09:00,2,9,82,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,4,https://e-auksion.uz/lot-view?lot_id=24336976
24336988,44A,2,44A/2/42,"$964,977,000.00 ","$10,900,000.00 ","$48,248,850.00 ",0,On sale,15.07.2026 09:00,7,9,88.53,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.42,0,18.11,2,https://e-auksion.uz/lot-view?lot_id=24336988
24336992,44A,2,44A/2/35,"$872,981,000.00 ","$10,900,000.00 ","$43,649,050.00 ",0,On sale,15.07.2026 09:00,6,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24336992
24337001,44A,2,44A/2/46,"$768,450,000.00 ","$10,900,000.00 ","$38,422,500.00 ",0,On sale,15.07.2026 09:00,8,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,2,https://e-auksion.uz/lot-view?lot_id=24337001
24337009,44A,2,44A/2/27,"$768,232,000.00 ","$10,900,000.00 ","$38,411,600.00 ",0,On sale,15.07.2026 09:00,5,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,0,https://e-auksion.uz/lot-view?lot_id=24337009
24337021,44A,2,44A/2/38,"$873,308,000.00 ","$10,900,000.00 ","$43,665,400.00 ",0,On sale,15.07.2026 09:00,7,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,4,https://e-auksion.uz/lot-view?lot_id=24337021
24336929,45D,2,45D/2/11,"$904,918,000.00 ","$10,900,000.00 ","$45,245,900.00 ",0,On sale,15.07.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24336929
24336937,45D,9,45D/9/2,"$603,642,000.00 ","$10,900,000.00 ","$30,182,100.00 ",0,On sale,15.07.2026 09:00,2,12,55.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,24,https://e-auksion.uz/lot-view?lot_id=24336937
24336942,45D,8,45D/8/8,"$904,918,000.00 ","$10,900,000.00 ","$45,245,900.00 ",0,On sale,15.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,5,https://e-auksion.uz/lot-view?lot_id=24336942
24336953,45D,6,45D/6/1,"$663,265,000.00 ","$10,900,000.00 ","$33,163,250.00 ",0,On sale,15.07.2026 09:00,2,12,60.85,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,11,https://e-auksion.uz/lot-view?lot_id=24336953
24336961,45D,5,45D/5/1,"$739,892,000.00 ","$10,900,000.00 ","$36,994,600.00 ",0,On sale,15.07.2026 09:00,2,9,67.88,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,8,https://e-auksion.uz/lot-view?lot_id=24336961
24336982,45D,1,45D/10/2,"$961,380,000.00 ","$10,900,000.00 ","$48,069,000.00 ",0,On sale,15.07.2026 09:00,2,9,88.2,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24336982
24336989,44A,2,44A/2/17,"$872,981,000.00 ","$10,900,000.00 ","$43,649,050.00 ",0,On sale,15.07.2026 09:00,3,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24336989
24337006,44A,2,44A/2/28,"$768,450,000.00 ","$10,900,000.00 ","$38,422,500.00 ",0,On sale,15.07.2026 09:00,5,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,0,https://e-auksion.uz/lot-view?lot_id=24337006
24337017,44A,2,44A/2/25,"$965,413,000.00 ","$10,900,000.00 ","$48,270,650.00 ",0,On sale,15.07.2026 09:00,5,9,88.57,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.46,0,18.11,7,https://e-auksion.uz/lot-view?lot_id=24337017
24336932,45D,1,45D/1/3,"$711,770,000.00 ","$10,900,000.00 ","$35,588,500.00 ",0,On sale,15.07.2026 09:00,2,12,65.3,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,4,https://e-auksion.uz/lot-view?lot_id=24336932
24336948,45D,2,45D/2/7,"$1,018,278,000.00 ","$10,900,000.00 ","$50,913,900.00 ",0,On sale,15.07.2026 09:00,2,12,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24336948
24336956,45D,7,45D/7/8,"$904,918,000.00 ","$10,900,000.00 ","$45,245,900.00 ",0,On sale,15.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24336956
24336966,45D,3,45D/3/7,"$1,018,278,000.00 ","$10,900,000.00 ","$50,913,900.00 ",0,On sale,15.07.2026 09:00,2,12,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24336966
24336973,45D,5,45D/5/2,"$961,053,000.00 ","$10,900,000.00 ","$48,052,650.00 ",0,On sale,15.07.2026 09:00,2,9,88.17,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24336973
24336980,45D,1,45D/10/4,"$893,800,000.00 ","$10,900,000.00 ","$44,690,000.00 ",0,On sale,15.07.2026 09:00,2,9,82,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24336980
24336986,44A,2,44A/2/36,"$964,977,000.00 ","$10,900,000.00 ","$48,248,850.00 ",1,On sale,15.07.2026 09:00,6,9,88.53,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.42,0,18.11,5,https://e-auksion.uz/lot-view?lot_id=24336986
24336994,44A,2,44A/2/47,"$872,981,000.00 ","$10,900,000.00 ","$43,649,050.00 ",0,On sale,15.07.2026 09:00,8,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,0,https://e-auksion.uz/lot-view?lot_id=24336994
24337002,44A,2,44A/2/52,"$768,450,000.00 ","$10,900,000.00 ","$38,422,500.00 ",0,On sale,15.07.2026 09:00,9,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,0,https://e-auksion.uz/lot-view?lot_id=24337002
24337012,44A,2,44A/2/33,"$768,232,000.00 ","$10,900,000.00 ","$38,411,600.00 ",0,On sale,15.07.2026 09:00,6,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,0,https://e-auksion.uz/lot-view?lot_id=24337012
24337019,44A,2,44A/2/20,"$873,308,000.00 ","$10,900,000.00 ","$43,665,400.00 ",0,On sale,15.07.2026 09:00,4,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,0,https://e-auksion.uz/lot-view?lot_id=24337019
24336931,45D,1,45D/1/1,"$663,265,000.00 ","$10,900,000.00 ","$33,163,250.00 ",0,On sale,15.07.2026 09:00,2,12,60.85,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,13,https://e-auksion.uz/lot-view?lot_id=24336931
24336938,45D,9,45D/9/5,"$936,637,000.00 ","$10,900,000.00 ","$46,831,850.00 ",0,On sale,15.07.2026 09:00,2,12,85.93,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24336938
24336949,45D,3,45D/3/12,"$1,018,278,000.00 ","$10,900,000.00 ","$50,913,900.00 ",0,On sale,15.07.2026 09:00,2,12,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24336949
24336959,45D,7,45D/7/10,"$767,142,000.00 ","$10,900,000.00 ","$38,357,100.00 ",0,On sale,15.07.2026 09:00,2,9,70.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24336959
24336969,45D,8,45D/8/10,"$767,142,000.00 ","$10,900,000.00 ","$38,357,100.00 ",0,On sale,15.07.2026 09:00,2,9,70.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24336969
24336997,44A,2,44A/2/22,"$768,450,000.00 ","$10,900,000.00 ","$38,422,500.00 ",0,On sale,15.07.2026 09:00,4,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,0,https://e-auksion.uz/lot-view?lot_id=24336997
24337007,44A,2,44A/2/49,"$965,413,000.00 ","$10,900,000.00 ","$48,270,650.00 ",0,On sale,15.07.2026 09:00,9,9,88.57,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.46,0,18.11,1,https://e-auksion.uz/lot-view?lot_id=24337007
24337016,44A,2,44A/2/45,"$768,232,000.00 ","$10,900,000.00 ","$38,411,600.00 ",0,On sale,15.07.2026 09:00,8,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,3,https://e-auksion.uz/lot-view?lot_id=24337016
24336933,45D,1,45D/1/2,"$603,642,000.00 ","$10,900,000.00 ","$30,182,100.00 ",0,On sale,15.07.2026 09:00,2,12,55.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,17,https://e-auksion.uz/lot-view?lot_id=24336933
24336934,45D,9,45D/9/4,"$882,573,000.00 ","$10,900,000.00 ","$44,128,650.00 ",0,On sale,15.07.2026 09:00,2,12,80.97,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24336934
24336947,45D,4,45D/4/1,"$663,265,000.00 ","$10,900,000.00 ","$33,163,250.00 ",0,On sale,15.07.2026 09:00,2,12,60.85,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,6,https://e-auksion.uz/lot-view?lot_id=24336947
24336958,45D,7,45D/7/11,"$904,918,000.00 ","$10,900,000.00 ","$45,245,900.00 ",0,On sale,15.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24336958
24336968,45D,3,45D/3/9,"$793,520,000.00 ","$10,900,000.00 ","$39,676,000.00 ",0,On sale,15.07.2026 09:00,2,12,72.8,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24336968
24336975,45D,6,45D/6/3,"$711,770,000.00 ","$10,900,000.00 ","$35,588,500.00 ",0,On sale,15.07.2026 09:00,2,12,65.3,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24336975
24336981,44A,2,44A/2/24,"$964,977,000.00 ","$10,900,000.00 ","$48,248,850.00 ",0,On sale,15.07.2026 09:00,4,9,88.53,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.42,0,18.11,1,https://e-auksion.uz/lot-view?lot_id=24336981
24336993,44A,2,44A/2/41,"$872,981,000.00 ","$10,900,000.00 ","$43,649,050.00 ",0,On sale,15.07.2026 09:00,7,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,0,https://e-auksion.uz/lot-view?lot_id=24336993
24337004,44A,2,44A/2/40,"$768,450,000.00 ","$10,900,000.00 ","$38,422,500.00 ",0,On sale,15.07.2026 09:00,7,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,0,https://e-auksion.uz/lot-view?lot_id=24337004
24337013,44A,2,44A/2/13,"$965,413,000.00 ","$10,900,000.00 ","$48,270,650.00 ",0,On sale,15.07.2026 09:00,3,9,88.57,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.46,0,18.11,1,https://e-auksion.uz/lot-view?lot_id=24337013
24337003,44A,2,44A/2/51,"$768,232,000.00 ","$10,900,000.00 ","$38,411,600.00 ",0,On sale,15.07.2026 09:00,9,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,2,https://e-auksion.uz/lot-view?lot_id=24337003
24337015,44A,2,44A/2/39,"$768,232,000.00 ","$10,900,000.00 ","$38,411,600.00 ",0,On sale,15.07.2026 09:00,7,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,0,https://e-auksion.uz/lot-view?lot_id=24337015
24336926,45D,1,45D/1/5,"$936,637,000.00 ","$10,900,000.00 ","$46,831,850.00 ",0,On sale,15.07.2026 09:00,2,12,85.93,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24336926
24336941,45D,6,45D/6/4,"$882,573,000.00 ","$10,900,000.00 ","$44,128,650.00 ",0,On sale,15.07.2026 09:00,2,12,80.97,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24336941
24336952,45D,7,45D/7/7,"$1,018,278,000.00 ","$10,900,000.00 ","$50,913,900.00 ",0,On sale,15.07.2026 09:00,2,9,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24336952
24336963,45D,5,45D/5/5,"$961,053,000.00 ","$10,900,000.00 ","$48,052,650.00 ",0,On sale,15.07.2026 09:00,2,9,88.17,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24336963
24336972,45D,5,45D/5/6,"$739,892,000.00 ","$10,900,000.00 ","$36,994,600.00 ",0,On sale,15.07.2026 09:00,2,9,67.88,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,4,https://e-auksion.uz/lot-view?lot_id=24336972
24336940,45D,8,45D/8/7,"$1,018,278,000.00 ","$10,900,000.00 ","$50,913,900.00 ",0,On sale,15.07.2026 09:00,2,9,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24336940
24336951,45D,8,45D/8/9,"$793,520,000.00 ","$10,900,000.00 ","$39,676,000.00 ",0,On sale,15.07.2026 09:00,2,9,72.8,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24336951
24336960,45D,4,45D/4/3,"$711,770,000.00 ","$10,900,000.00 ","$35,588,500.00 ",0,On sale,15.07.2026 09:00,2,12,65.3,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,7,https://e-auksion.uz/lot-view?lot_id=24336960
24336970,45D,3,45D/3/10,"$767,142,000.00 ","$10,900,000.00 ","$38,357,100.00 ",0,On sale,15.07.2026 09:00,2,12,70.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24336970
24336977,45D,1,45D/10/1,"$739,892,000.00 ","$10,900,000.00 ","$36,994,600.00 ",0,On sale,15.07.2026 09:00,2,9,67.88,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24336977
24336985,44A,2,44A/2/48,"$964,977,000.00 ","$10,900,000.00 ","$48,248,850.00 ",0,On sale,15.07.2026 09:00,8,9,88.53,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.42,0,18.11,1,https://e-auksion.uz/lot-view?lot_id=24336985
24336991,44A,2,44A/2/29,"$872,981,000.00 ","$10,900,000.00 ","$43,649,050.00 ",0,On sale,15.07.2026 09:00,5,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,2,https://e-auksion.uz/lot-view?lot_id=24336991
24337005,44A,2,44A/2/31,"$965,413,000.00 ","$10,900,000.00 ","$48,270,650.00 ",1,On sale,15.07.2026 09:00,6,9,88.57,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.46,0,18.11,8,https://e-auksion.uz/lot-view?lot_id=24337005
24337014,44A,2,44A/2/19,"$965,413,000.00 ","$10,900,000.00 ","$48,270,650.00 ",1,On sale,15.07.2026 09:00,4,9,88.57,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.46,0,18.11,10,https://e-auksion.uz/lot-view?lot_id=24337014
24337020,44A,2,44A/2/26,"$873,308,000.00 ","$10,900,000.00 ","$43,665,400.00 ",0,On sale,15.07.2026 09:00,5,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24337020
24336928,45D,1,45D/1/4,"$882,573,000.00 ","$10,900,000.00 ","$44,128,650.00 ",0,On sale,15.07.2026 09:00,2,12,80.97,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24336928
24336936,45D,9,45D/9/1,"$663,265,000.00 ","$10,900,000.00 ","$33,163,250.00 ",0,On sale,15.07.2026 09:00,2,12,60.85,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,7,https://e-auksion.uz/lot-view?lot_id=24336936
24336944,45D,7,45D/7/12,"$1,018,278,000.00 ","$10,900,000.00 ","$50,913,900.00 ",0,On sale,15.07.2026 09:00,2,9,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24336944
24336954,45D,4,45D/4/4,"$882,573,000.00 ","$10,900,000.00 ","$44,128,650.00 ",0,On sale,15.07.2026 09:00,2,12,80.97,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24336954
24336964,45D,8,45D/8/11,"$904,918,000.00 ","$10,900,000.00 ","$45,245,900.00 ",0,On sale,15.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24336964
24336978,44A,2,44A/2/18,"$964,977,000.00 ","$10,900,000.00 ","$48,248,850.00 ",0,On sale,15.07.2026 09:00,3,9,88.53,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.42,0,18.11,4,https://e-auksion.uz/lot-view?lot_id=24336978
24336987,44A,2,44A/2/54,"$964,977,000.00 ","$10,900,000.00 ","$48,248,850.00 ",0,On sale,15.07.2026 09:00,9,9,88.53,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.42,0,18.11,0,https://e-auksion.uz/lot-view?lot_id=24336987
24336995,44A,2,44A/2/53,"$872,981,000.00 ","$10,900,000.00 ","$43,649,050.00 ",0,On sale,15.07.2026 09:00,9,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24336995
24336998,44A,2,44A/2/21,"$768,232,000.00 ","$10,900,000.00 ","$38,411,600.00 ",0,On sale,15.07.2026 09:00,4,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,0,https://e-auksion.uz/lot-view?lot_id=24336998
24337011,44A,2,44A/2/37,"$965,413,000.00 ","$10,900,000.00 ","$48,270,650.00 ",0,On sale,15.07.2026 09:00,7,9,88.57,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.46,0,18.11,0,https://e-auksion.uz/lot-view?lot_id=24337011
