lot_number,name,lot_number_extracted,building_number, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24599127,44A/6/53,44A,6," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,28.07.2026 09:00,9,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,2,https://e-auksion.uz/lot-view?lot_id=24599127
24599137,44A/6/45,44A,6," 768,886,000.00 "," 10,900,000.00 "," 38,444,300.00 ",0,On sale,28.07.2026 09:00,8,9,70.54,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.76,0,9.78,2,https://e-auksion.uz/lot-view?lot_id=24599137
24599159,44A/8/34,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,28.07.2026 09:00,6,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,3,https://e-auksion.uz/lot-view?lot_id=24599159
24599014,45D/2/11,45D,2," 904,918,000.00 "," 10,900,000.00 "," 45,245,900.00 ",0,On sale,28.07.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24599014
24599021,45D/7/9,45D,7," 793,520,000.00 "," 10,900,000.00 "," 39,676,000.00 ",0,On sale,28.07.2026 09:00,2,9,72.8,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24599021
24599031,45D/8/11,45D,8," 904,918,000.00 "," 10,900,000.00 "," 45,245,900.00 ",0,On sale,28.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24599031
24599037,45D/7/12,45D,7," 1,018,278,000.00 "," 10,900,000.00 "," 50,913,900.00 ",0,On sale,28.07.2026 09:00,2,9,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24599037
24599045,45D/10/5,45D,1," 961,380,000.00 "," 10,900,000.00 "," 48,069,000.00 ",0,On sale,28.07.2026 09:00,2,9,88.2,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24599045
24598960,46A/6/36,46A,6," 748,458,000.00 "," 12,900,000.00 "," 37,422,900.00 ",0,On sale,28.07.2026 09:00,9,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,16,https://e-auksion.uz/lot-view?lot_id=24598960
24598979,44B/2/45,44B,2," 756,460,000.00 "," 10,900,000.00 "," 37,823,000.00 ",0,On sale,28.07.2026 09:00,8,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,4,https://e-auksion.uz/lot-view?lot_id=24598979
24598998,44B/2/53,44B,2," 844,750,000.00 "," 10,900,000.00 "," 42,237,500.00 ",0,On sale,28.07.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,13,https://e-auksion.uz/lot-view?lot_id=24598998
24599007,44A/7/49,44A,7," 888,459,000.00 "," 10,900,000.00 "," 44,422,950.00 ",0,On sale,28.07.2026 09:00,11,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,3,https://e-auksion.uz/lot-view?lot_id=24599007
24599024,45D/7/10,45D,7," 767,142,000.00 "," 10,900,000.00 "," 38,357,100.00 ",0,On sale,28.07.2026 09:00,2,9,70.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,5,https://e-auksion.uz/lot-view?lot_id=24599024
24599030,45D/7/8,45D,7," 904,918,000.00 "," 10,900,000.00 "," 45,245,900.00 ",0,On sale,28.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24599030
24599041,45D/7/11,45D,7," 904,918,000.00 "," 10,900,000.00 "," 45,245,900.00 ",0,On sale,28.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24599041
24599051,43F/5/22,43F,5," 1,006,974,000.00 "," 12,900,000.00 "," 50,348,700.00 ",0,On sale,28.07.2026 09:00,5,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24599051
24599061,43F/5/33,43F,5," 1,068,636,000.00 "," 12,900,000.00 "," 53,431,800.00 ",0,On sale,28.07.2026 09:00,7,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=24599061
24599063,43F/5/43,43F,5," 1,068,636,000.00 "," 12,900,000.00 "," 53,431,800.00 ",0,On sale,28.07.2026 09:00,9,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=24599063
24599072,43F/8/39,43F,8," 1,021,035,000.00 ",," 51,051,750.00 ",0,On sale,28.07.2026 09:00,,,,,,,,,,3,https://e-auksion.uz/lot-view?lot_id=24599072
24599076,46A/7/47,46A,7," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,28.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,2,https://e-auksion.uz/lot-view?lot_id=24599076
24599085,46A/8/29,46A,8," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,28.07.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,2,https://e-auksion.uz/lot-view?lot_id=24599085
24599095,46A/8/48,46A,8," 973,261,000.00 "," 10,900,000.00 "," 48,663,050.00 ",0,On sale,28.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,3,https://e-auksion.uz/lot-view?lot_id=24599095
24599106,44A/2/39,44A,2," 768,232,000.00 "," 10,900,000.00 "," 38,411,600.00 ",0,On sale,28.07.2026 09:00,7,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,2,https://e-auksion.uz/lot-view?lot_id=24599106
24599114,44A/2/50,44A,2," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,28.07.2026 09:00,9,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24599114
24599120,44A/6/41,44A,6," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,28.07.2026 09:00,7,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,3,https://e-auksion.uz/lot-view?lot_id=24599120
24599125,44A/6/20,44A,6," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,28.07.2026 09:00,4,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,2,https://e-auksion.uz/lot-view?lot_id=24599125
24599142,44A/6/44,44A,6," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,28.07.2026 09:00,8,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,3,https://e-auksion.uz/lot-view?lot_id=24599142
24599148,44A/6/21,44A,6," 768,886,000.00 "," 10,900,000.00 "," 38,444,300.00 ",0,On sale,28.07.2026 09:00,4,9,70.54,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.76,0,9.78,6,https://e-auksion.uz/lot-view?lot_id=24599148
24599160,44A/8/23,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,28.07.2026 09:00,4,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,1,https://e-auksion.uz/lot-view?lot_id=24599160
24598958,44A/1/55,44A,1," 888,459,000.00 "," 10,900,000.00 "," 44,422,950.00 ",0,On sale,28.07.2026 09:00,11,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,3,https://e-auksion.uz/lot-view?lot_id=24598958
24599081,46A/8/21,46A,8," 772,156,000.00 "," 10,900,000.00 "," 38,607,800.00 ",0,On sale,28.07.2026 09:00,5,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24599081
24599090,46A/8/43,46A,8," 973,261,000.00 "," 10,900,000.00 "," 48,663,050.00 ",0,On sale,28.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,1,https://e-auksion.uz/lot-view?lot_id=24599090
24599100,46A/8/46,46A,8," 751,555,000.00 "," 10,900,000.00 "," 37,577,750.00 ",0,On sale,28.07.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,5,https://e-auksion.uz/lot-view?lot_id=24599100
24599110,44A/2/20,44A,2," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,28.07.2026 09:00,4,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,2,https://e-auksion.uz/lot-view?lot_id=24599110
24599121,44A/6/35,44A,6," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,28.07.2026 09:00,6,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,3,https://e-auksion.uz/lot-view?lot_id=24599121
24599126,44A/6/16,44A,6," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",1,On sale,28.07.2026 09:00,3,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,9,https://e-auksion.uz/lot-view?lot_id=24599126
24599134,44A/8/15,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,28.07.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,1,https://e-auksion.uz/lot-view?lot_id=24599134
24599144,44A/8/27,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,28.07.2026 09:00,5,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,0,https://e-auksion.uz/lot-view?lot_id=24599144
24599152,44A/6/27,44A,6," 768,886,000.00 "," 10,900,000.00 "," 38,444,300.00 ",0,On sale,28.07.2026 09:00,5,9,70.54,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.76,0,9.78,2,https://e-auksion.uz/lot-view?lot_id=24599152
24599156,44A/8/16,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,28.07.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,1,https://e-auksion.uz/lot-view?lot_id=24599156
24599163,44A/8/35,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,28.07.2026 09:00,6,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,0,https://e-auksion.uz/lot-view?lot_id=24599163
24599165,44A/8/24,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",0,On sale,28.07.2026 09:00,4,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,11,https://e-auksion.uz/lot-view?lot_id=24599165
24598959,46A/6/51,46A,6," 748,458,000.00 "," 12,900,000.00 "," 37,422,900.00 ",0,On sale,28.07.2026 09:00,12,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,10,https://e-auksion.uz/lot-view?lot_id=24598959
24598967,46A/9/46,46A,9," 902,956,000.00 "," 10,900,000.00 "," 45,147,800.00 ",0,On sale,28.07.2026 09:00,11,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,6,https://e-auksion.uz/lot-view?lot_id=24598967
24598976,46A/1/33,46A,1," 820,182,000.00 "," 12,900,000.00 "," 41,009,100.00 ",0,On sale,28.07.2026 09:00,8,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,2,https://e-auksion.uz/lot-view?lot_id=24598976
24598984,46A/1/53,46A,1," 820,182,000.00 "," 12,900,000.00 "," 41,009,100.00 ",0,On sale,28.07.2026 09:00,12,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,7,https://e-auksion.uz/lot-view?lot_id=24598984
24599001,44B/6/46,44B,6," 745,560,000.00 "," 10,900,000.00 "," 37,278,000.00 ",0,On sale,28.07.2026 09:00,8,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,5,https://e-auksion.uz/lot-view?lot_id=24599001
24599010,45D/1/4,45D,1," 882,573,000.00 "," 10,900,000.00 "," 44,128,650.00 ",0,On sale,28.07.2026 09:00,2,12,80.97,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24599010
24599013,45D/1/5,45D,1," 936,637,000.00 "," 10,900,000.00 "," 46,831,850.00 ",0,On sale,28.07.2026 09:00,2,12,85.93,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24599013
24599016,45D/2/7,45D,2," 1,018,278,000.00 "," 10,900,000.00 "," 50,913,900.00 ",0,On sale,28.07.2026 09:00,2,12,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24599016
24599025,45D/9/3,45D,9," 711,770,000.00 ",," 35,588,500.00 ",0,On sale,28.07.2026 09:00,2,12,"65,3",0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,5,https://e-auksion.uz/lot-view?lot_id=24599025
24599036,45D/10/1,45D,1," 739,892,000.00 "," 10,900,000.00 "," 36,994,600.00 ",0,On sale,28.07.2026 09:00,2,9,67.88,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,4,https://e-auksion.uz/lot-view?lot_id=24599036
24599044,45D/10/4,45D,1," 893,800,000.00 "," 10,900,000.00 "," 44,690,000.00 ",0,On sale,28.07.2026 09:00,2,9,82,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24599044
24599060,43F/5/28,43F,5," 1,068,636,000.00 "," 12,900,000.00 "," 53,431,800.00 ",0,On sale,28.07.2026 09:00,6,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=24599060
24599070,43F/8/41,43F,8," 841,338,000.00 "," 12,900,000.00 "," 42,066,900.00 ",0,On sale,28.07.2026 09:00,7,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,4,https://e-auksion.uz/lot-view?lot_id=24599070
24599082,44A/2/16,44A,2," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,28.07.2026 09:00,3,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,9,https://e-auksion.uz/lot-view?lot_id=24599082
24599092,44A/2/41,44A,2," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,28.07.2026 09:00,7,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24599092
24599107,44A/2/21,44A,2," 768,232,000.00 "," 10,900,000.00 "," 38,411,600.00 ",0,On sale,28.07.2026 09:00,4,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,3,https://e-auksion.uz/lot-view?lot_id=24599107
24599122,44A/6/23,44A,6," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,28.07.2026 09:00,4,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,3,https://e-auksion.uz/lot-view?lot_id=24599122
24599124,44A/6/22,44A,6," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",1,On sale,28.07.2026 09:00,4,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,9,https://e-auksion.uz/lot-view?lot_id=24599124
24599136,44A/8/21,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,28.07.2026 09:00,4,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,0,https://e-auksion.uz/lot-view?lot_id=24599136
24599150,44A/6/51,44A,6," 768,886,000.00 "," 10,900,000.00 "," 38,444,300.00 ",0,On sale,28.07.2026 09:00,9,9,70.54,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.76,0,9.78,0,https://e-auksion.uz/lot-view?lot_id=24599150
24599155,44A/8/39,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,28.07.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,1,https://e-auksion.uz/lot-view?lot_id=24599155
24599164,44A/8/41,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,28.07.2026 09:00,7,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,0,https://e-auksion.uz/lot-view?lot_id=24599164
24599168,44A/8/30,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",0,On sale,28.07.2026 09:00,5,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,2,https://e-auksion.uz/lot-view?lot_id=24599168
24598961,44A/1/60,44A,1," 888,459,000.00 "," 10,900,000.00 "," 44,422,950.00 ",0,On sale,28.07.2026 09:00,12,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,4,https://e-auksion.uz/lot-view?lot_id=24598961
24598962,46A/9/51,46A,9," 902,956,000.00 "," 10,900,000.00 "," 45,147,800.00 ",0,On sale,28.07.2026 09:00,12,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24598962
24598973,44A/4/40,44A,4," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,28.07.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,6,https://e-auksion.uz/lot-view?lot_id=24598973
24598981,44A/5/58,44A,5," 814,506,000.00 "," 12,900,000.00 "," 40,725,300.00 ",0,On sale,28.07.2026 09:00,12,12,63.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,39.1,11.63,12.41,7,https://e-auksion.uz/lot-view?lot_id=24598981
24598988,46A/1/43,46A,1," 820,182,000.00 "," 12,900,000.00 "," 41,009,100.00 ",0,On sale,28.07.2026 09:00,10,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,8,https://e-auksion.uz/lot-view?lot_id=24598988
24598997,44B/2/52,44B,2," 745,560,000.00 "," 10,900,000.00 "," 37,278,000.00 ",0,On sale,28.07.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,22,https://e-auksion.uz/lot-view?lot_id=24598997
24599009,44A/7/39,44A,7," 888,459,000.00 "," 10,900,000.00 "," 44,422,950.00 ",0,On sale,28.07.2026 09:00,9,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,2,https://e-auksion.uz/lot-view?lot_id=24599009
24599019,45D/2/10,45D,2," 767,142,000.00 "," 10,900,000.00 "," 38,357,100.00 ",0,On sale,28.07.2026 09:00,2,12,70.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24599019
24599034,45D/9/5,45D,9," 936,637,000.00 "," 10,900,000.00 "," 46,831,850.00 ",0,On sale,28.07.2026 09:00,2,12,85.93,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24599034
24599042,45D/8/8,45D,8," 904,918,000.00 "," 10,900,000.00 "," 45,245,900.00 ",0,On sale,28.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24599042
24599049,43F/5/56,43F,5," 820,182,000.00 "," 12,900,000.00 "," 41,009,100.00 ",0,On sale,28.07.2026 09:00,12,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,1,https://e-auksion.uz/lot-view?lot_id=24599049
24599053,43F/5/32,43F,5," 1,006,974,000.00 "," 12,900,000.00 "," 50,348,700.00 ",0,On sale,28.07.2026 09:00,7,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24599053
24599073,43F/8/40,43F,8," 1,097,532,000.00 "," 12,900,000.00 "," 54,876,600.00 ",0,On sale,28.07.2026 09:00,7,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,7,https://e-auksion.uz/lot-view?lot_id=24599073
24599077,44A/2/35,44A,2," 872,981,000.00 "," 10,900,000.00 "," 43,649,050.00 ",0,On sale,28.07.2026 09:00,6,9,80.09,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.7,0,16.39,1,https://e-auksion.uz/lot-view?lot_id=24599077
24599084,44A/2/40,44A,2," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,28.07.2026 09:00,7,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,1,https://e-auksion.uz/lot-view?lot_id=24599084
24599094,44A/2/52,44A,2," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,28.07.2026 09:00,9,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,0,https://e-auksion.uz/lot-view?lot_id=24599094
24599102,44A/2/46,44A,2," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,28.07.2026 09:00,8,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,0,https://e-auksion.uz/lot-view?lot_id=24599102
24599104,44A/2/15,44A,2," 768,232,000.00 "," 10,900,000.00 "," 38,411,600.00 ",0,On sale,28.07.2026 09:00,3,9,70.48,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.7,0,9.78,3,https://e-auksion.uz/lot-view?lot_id=24599104
24599113,44A/2/32,44A,2," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,28.07.2026 09:00,6,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,2,https://e-auksion.uz/lot-view?lot_id=24599113
24599118,44A/6/42,44A,6," 964,977,000.00 "," 10,900,000.00 "," 48,248,850.00 ",0,On sale,28.07.2026 09:00,7,9,88.53,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,70.42,0,18.11,0,https://e-auksion.uz/lot-view?lot_id=24599118
24599129,44A/6/34,44A,6," 768,450,000.00 "," 10,900,000.00 "," 38,422,500.00 ",0,On sale,28.07.2026 09:00,6,9,70.5,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.94,0,9.56,0,https://e-auksion.uz/lot-view?lot_id=24599129
24599135,44A/8/38,44A,8," 954,295,000.00 "," 10,900,000.00 "," 47,714,750.00 ",0,On sale,28.07.2026 09:00,7,7,87.55,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,59.85,8.71,27.7,2,https://e-auksion.uz/lot-view?lot_id=24599135
24599145,44A/6/38,44A,6," 873,308,000.00 "," 10,900,000.00 "," 43,665,400.00 ",0,On sale,28.07.2026 09:00,7,9,80.12,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,63.73,0,16.39,2,https://e-auksion.uz/lot-view?lot_id=24599145
24599153,44A/6/39,44A,6," 768,886,000.00 "," 10,900,000.00 "," 38,444,300.00 ",0,On sale,28.07.2026 09:00,7,9,70.54,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.76,0,9.78,0,https://e-auksion.uz/lot-view?lot_id=24599153
24599158,44A/8/28,44A,8," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,28.07.2026 09:00,5,7,75.14,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,42.99,15.2,32.15,0,https://e-auksion.uz/lot-view?lot_id=24599158
24599166,44A/8/42,44A,8," 753,389,000.00 "," 11,900,000.00 "," 37,669,450.00 ",0,On sale,28.07.2026 09:00,7,7,63.31,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,38.01,13,25.3,3,https://e-auksion.uz/lot-view?lot_id=24599166
24598954,46A/6/41,46A,6," 748,458,000.00 "," 12,900,000.00 "," 37,422,900.00 ",0,On sale,28.07.2026 09:00,10,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,25,https://e-auksion.uz/lot-view?lot_id=24598954
24598955,46A/6/46,46A,6," 748,458,000.00 "," 12,900,000.00 "," 37,422,900.00 ",0,On sale,28.07.2026 09:00,11,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,10,https://e-auksion.uz/lot-view?lot_id=24598955
24598964,46A/3/46,46A,3," 772,156,000.00 "," 10,900,000.00 "," 38,607,800.00 ",0,On sale,28.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,5,https://e-auksion.uz/lot-view?lot_id=24598964
24598966,46A/3/44,46A,3," 868,730,000.00 "," 10,900,000.00 "," 43,436,500.00 ",0,On sale,28.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,6,https://e-auksion.uz/lot-view?lot_id=24598966
24598974,44A/4/15,44A,4," 894,166,000.00 "," 11,900,000.00 "," 44,708,300.00 ",0,On sale,28.07.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,4,https://e-auksion.uz/lot-view?lot_id=24598974
24598982,44B/6/44,44B,6," 844,750,000.00 "," 10,900,000.00 "," 42,237,500.00 ",0,On sale,28.07.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,8,https://e-auksion.uz/lot-view?lot_id=24598982
24598985,44B/6/54,44B,6," 953,750,000.00 "," 10,900,000.00 "," 47,687,500.00 ",0,On sale,28.07.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,5,https://e-auksion.uz/lot-view?lot_id=24598985
24598990,44B/6/49,44B,6," 953,750,000.00 "," 10,900,000.00 "," 47,687,500.00 ",0,On sale,28.07.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,9,https://e-auksion.uz/lot-view?lot_id=24598990
