lot_number,Lot,Building,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24442175,44B,2,44B/2/51," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,20.07.2026 09:00,9,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,37,https://e-auksion.uz/lot-view?lot_id=24442175
24442164,44B,6,44B/6/43," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,20.07.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,5,https://e-auksion.uz/lot-view?lot_id=24442164
24442155,44B,6,44B/6/54," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,20.07.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,5,https://e-auksion.uz/lot-view?lot_id=24442155
24442177,44B,6,44B/6/51," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,20.07.2026 09:00,9,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,3,https://e-auksion.uz/lot-view?lot_id=24442177
24442156,44B,2,44B/2/45," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,20.07.2026 09:00,8,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,2,https://e-auksion.uz/lot-view?lot_id=24442156
24442187,44B,6,44B/6/45," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,20.07.2026 09:00,8,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,1,https://e-auksion.uz/lot-view?lot_id=24442187
24442143,46A,6,46A/6/36," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,20.07.2026 09:00,9,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,22,https://e-auksion.uz/lot-view?lot_id=24442143
24442142,44B,2,44B/2/38," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,20.07.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,4,https://e-auksion.uz/lot-view?lot_id=24442142
24442147,44B,2,44B/2/44," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,20.07.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,52,https://e-auksion.uz/lot-view?lot_id=24442147
24442181,44B,6,44B/6/53," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,20.07.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,3,https://e-auksion.uz/lot-view?lot_id=24442181
24442189,44B,6,44B/6/46," $745,560,000.00 "," $10,900,000.00 "," $37,278,000.00 ",0,On sale,20.07.2026 09:00,8,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,7,https://e-auksion.uz/lot-view?lot_id=24442189
24442185,44A,5,44A/5/58," $814,506,000.00 "," $12,900,000.00 "," $40,725,300.00 ",0,On sale,20.07.2026 09:00,12,12,63.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,39.1,11.63,12.41,8,https://e-auksion.uz/lot-view?lot_id=24442185
24442183,44A,5,44A/5/55," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,20.07.2026 09:00,11,12,81.51,3,2027-yilning 2 choragida ,To'liq bitkazilgan holda,60.58,0,20.93,8,https://e-auksion.uz/lot-view?lot_id=24442183
24442182,46A,1,46A/1/38," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,20.07.2026 09:00,9,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,3,https://e-auksion.uz/lot-view?lot_id=24442182
24442154,44B,2,44B/2/50," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,20.07.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,1,https://e-auksion.uz/lot-view?lot_id=24442154
24442144,46A,6,46A/6/51," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,20.07.2026 09:00,12,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,9,https://e-auksion.uz/lot-view?lot_id=24442144
24442157,44B,2,44B/2/41," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,20.07.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,2,https://e-auksion.uz/lot-view?lot_id=24442157
24442186,44A,5,44A/5/56," $693,532,000.00 "," $11,900,000.00 "," $34,676,600.00 ",0,On sale,20.07.2026 09:00,12,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,16,https://e-auksion.uz/lot-view?lot_id=24442186
24442161,44B,6,44B/6/50," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",1,On sale,20.07.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,10,https://e-auksion.uz/lot-view?lot_id=24442161
24442190,44A,4,44A/4/16," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,20.07.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,4,https://e-auksion.uz/lot-view?lot_id=24442190
24442176,44A,4,44A/4/39," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,20.07.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,2,https://e-auksion.uz/lot-view?lot_id=24442176
24442180,44B,6,44B/6/39," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,20.07.2026 09:00,7,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,7,https://e-auksion.uz/lot-view?lot_id=24442180
24442148,44A,1,44A/1/60," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,20.07.2026 09:00,12,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,4,https://e-auksion.uz/lot-view?lot_id=24442148
24442174,44A,4,44A/4/15," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,20.07.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,4,https://e-auksion.uz/lot-view?lot_id=24442174
24442178,44A,4,44A/4/40," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,20.07.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,2,https://e-auksion.uz/lot-view?lot_id=24442178
24442166,46A,1,46A/1/48," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,20.07.2026 09:00,11,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,2,https://e-auksion.uz/lot-view?lot_id=24442166
24442188,44A,5,44A/5/51," $693,532,000.00 "," $11,900,000.00 "," $34,676,600.00 ",0,On sale,20.07.2026 09:00,11,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,26,https://e-auksion.uz/lot-view?lot_id=24442188
24442179,46A,1,46A/1/13," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,20.07.2026 09:00,4,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,12,https://e-auksion.uz/lot-view?lot_id=24442179
24442184,46A,1,46A/1/33," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,20.07.2026 09:00,8,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,6,https://e-auksion.uz/lot-view?lot_id=24442184
24442146,44A,1,44A/1/55," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,20.07.2026 09:00,11,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,11,https://e-auksion.uz/lot-view?lot_id=24442146
