lot_number,Lot,Building,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24246246,43F,8,43F/8/16,"$1,097,532,000.00 ","$12,900,000.00 ","$54,876,600.00 ",0,On sale,08.07.2026 09:00,3,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,1,https://e-auksion.uz/lot-view?lot_id=24246246
24246249,43F,8,43F/8/27,"$1,021,035,000.00 ","$12,900,000.00 ","$51,051,750.00 ",0,On sale,08.07.2026 09:00,5,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,1,https://e-auksion.uz/lot-view?lot_id=24246249
24246251,43F,8,43F/8/34,"$1,097,532,000.00 ","$12,900,000.00 ","$54,876,600.00 ",0,On sale,08.07.2026 09:00,6,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,1,https://e-auksion.uz/lot-view?lot_id=24246251
24246253,43F,8,43F/8/22,"$1,097,532,000.00 ","$12,900,000.00 ","$54,876,600.00 ",0,On sale,08.07.2026 09:00,4,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,4,https://e-auksion.uz/lot-view?lot_id=24246253
24246147,46A,6,46A/6/46,"$748,458,000.00 ","$12,900,000.00 ","$37,422,900.00 ",0,On sale,08.07.2026 09:00,11,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,3,https://e-auksion.uz/lot-view?lot_id=24246147
24246151,46A,1,46A/1/33,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,08.07.2026 09:00,8,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,7,https://e-auksion.uz/lot-view?lot_id=24246151
24246157,44A,5,44A/5/58,"$814,506,000.00 ","$12,900,000.00 ","$40,725,300.00 ",0,On sale,08.07.2026 09:00,12,12,63.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,39.1,11.63,12.41,8,https://e-auksion.uz/lot-view?lot_id=24246157
24246164,44B,6,44B/6/42,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,08.07.2026 09:00,7,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,6,https://e-auksion.uz/lot-view?lot_id=24246164
24246174,44B,6,44B/6/52,"$745,560,000.00 ","$10,900,000.00 ","$37,278,000.00 ",0,On sale,08.07.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,4,https://e-auksion.uz/lot-view?lot_id=24246174
24246196,46A,1,46A/1/48,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,08.07.2026 09:00,11,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,3,https://e-auksion.uz/lot-view?lot_id=24246196
24246200,46A,3,46A/3/47,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,08.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,6,https://e-auksion.uz/lot-view?lot_id=24246200
24246214,43F,5,43F/5/52,"$1,006,974,000.00 ","$12,900,000.00 ","$50,348,700.00 ",0,On sale,08.07.2026 09:00,11,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24246214
24246224,43F,5,43F/5/33,"$1,068,636,000.00 ","$12,900,000.00 ","$53,431,800.00 ",0,On sale,08.07.2026 09:00,7,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,3,https://e-auksion.uz/lot-view?lot_id=24246224
24246230,43F,5,43F/5/37,"$1,006,974,000.00 ","$12,900,000.00 ","$50,348,700.00 ",0,On sale,08.07.2026 09:00,8,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,3,https://e-auksion.uz/lot-view?lot_id=24246230
24246243,43F,8,43F/8/26,"$1,021,035,000.00 ","$12,900,000.00 ","$51,051,750.00 ",1,On sale,08.07.2026 09:00,5,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,8,https://e-auksion.uz/lot-view?lot_id=24246243
24266895,46A,7,46A/7/14,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,4,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,3,https://e-auksion.uz/lot-view?lot_id=24266895
24266902,46A,7,46A/7/27,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,6,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,4,https://e-auksion.uz/lot-view?lot_id=24266902
24266912,46A,7,46A/7/36,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,7,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,2,https://e-auksion.uz/lot-view?lot_id=24266912
24266920,46A,7,46A/7/44,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266920
24266930,46A,7,46A/7/45,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24266930
24266947,46A,8,46A/8/39,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,8,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24266947
24266950,46A,8,46A/8/42,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,8,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,0,https://e-auksion.uz/lot-view?lot_id=24266950
24266958,46A,8,46A/8/29,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266958
24266882,46A,7,46A/7/7,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",1,On sale,13.07.2026 09:00,3,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,5,https://e-auksion.uz/lot-view?lot_id=24266882
24266894,46A,8,46A/8/31,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,7,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,0,https://e-auksion.uz/lot-view?lot_id=24266894
24266898,46A,7,46A/7/24,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",1,On sale,13.07.2026 09:00,5,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,2,https://e-auksion.uz/lot-view?lot_id=24266898
24266907,46A,7,46A/7/40,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,8,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24266907
24266916,46A,7,46A/7/9,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,3,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24266916
24266936,46A,8,46A/8/32,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266936
24266941,46A,8,46A/8/9,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,3,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,7,https://e-auksion.uz/lot-view?lot_id=24266941
24266957,46A,8,46A/8/30,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,6,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,0,https://e-auksion.uz/lot-view?lot_id=24266957
24266883,46A,7,46A/7/19,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",1,On sale,13.07.2026 09:00,5,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,5,https://e-auksion.uz/lot-view?lot_id=24266883
24266891,46A,8,46A/8/14,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,4,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266891
24266905,46A,8,46A/8/7,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,3,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,0,https://e-auksion.uz/lot-view?lot_id=24266905
24266914,46A,7,46A/7/23,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",1,On sale,13.07.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,6,https://e-auksion.uz/lot-view?lot_id=24266914
24266922,46A,7,46A/7/48,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,1,https://e-auksion.uz/lot-view?lot_id=24266922
24266932,46A,8,46A/8/20,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266932
24266943,46A,8,46A/8/27,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,6,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24266943
24266953,46A,8,46A/8/23,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266953
24266960,46A,8,46A/8/18,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,4,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,0,https://e-auksion.uz/lot-view?lot_id=24266960
24266885,46A,7,46A/7/25,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",1,On sale,13.07.2026 09:00,6,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,4,https://e-auksion.uz/lot-view?lot_id=24266885
24266892,46A,8,46A/8/43,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,0,https://e-auksion.uz/lot-view?lot_id=24266892
24266899,46A,7,46A/7/17,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,4,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,3,https://e-auksion.uz/lot-view?lot_id=24266899
24266911,46A,7,46A/7/28,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,6,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,9,https://e-auksion.uz/lot-view?lot_id=24266911
24266918,46A,7,46A/7/21,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,5,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24266918
24266929,46A,7,46A/7/33,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,7,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24266929
24266952,46A,8,46A/8/48,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,1,https://e-auksion.uz/lot-view?lot_id=24266952
24266881,46A,7,46A/7/13,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",1,On sale,13.07.2026 09:00,4,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,5,https://e-auksion.uz/lot-view?lot_id=24266881
24266897,46A,7,46A/7/35,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,1,https://e-auksion.uz/lot-view?lot_id=24266897
24266906,46A,7,46A/7/38,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266906
24266923,46A,7,46A/7/15,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,4,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24266923
24266928,46A,7,46A/7/16,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,4,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24266928
24266938,46A,8,46A/8/10,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,3,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24266938
24266944,46A,8,46A/8/21,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,5,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24266944
24266951,46A,8,46A/8/11,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",1,On sale,13.07.2026 09:00,3,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,7,https://e-auksion.uz/lot-view?lot_id=24266951
24266896,46A,8,46A/8/19,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,5,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,1,https://e-auksion.uz/lot-view?lot_id=24266896
24266908,46A,7,46A/7/26,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266908
24266917,46A,7,46A/7/11,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,3,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266917
24266937,46A,8,46A/8/28,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,6,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24266937
24266945,46A,8,46A/8/40,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,8,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24266945
24266946,46A,8,46A/8/33,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,7,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24266946
24266948,46A,8,46A/8/47,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266948
24266888,46A,7,46A/7/31,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,7,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,3,https://e-auksion.uz/lot-view?lot_id=24266888
24266903,46A,7,46A/7/39,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,8,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,5,https://e-auksion.uz/lot-view?lot_id=24266903
24266913,46A,7,46A/7/46,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24266913
24266924,46A,8,46A/8/13,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,4,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,3,https://e-auksion.uz/lot-view?lot_id=24266924
24266931,46A,8,46A/8/26,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,3,https://e-auksion.uz/lot-view?lot_id=24266931
24266939,46A,8,46A/8/34,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,7,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,4,https://e-auksion.uz/lot-view?lot_id=24266939
24266955,46A,8,46A/8/35,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266955
24266959,46A,8,46A/8/24,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,5,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,0,https://e-auksion.uz/lot-view?lot_id=24266959
24267138,46A,7,46A/7/42,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,8,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,0,https://e-auksion.uz/lot-view?lot_id=24267138
24267139,46A,8,46A/8/16,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,4,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24267139
24266886,46A,7,46A/7/43,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,1,https://e-auksion.uz/lot-view?lot_id=24266886
24266893,46A,8,46A/8/37,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,8,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,0,https://e-auksion.uz/lot-view?lot_id=24266893
24266900,46A,7,46A/7/47,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266900
24266909,46A,7,46A/7/22,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,5,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24266909
24266921,46A,7,46A/7/30,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,6,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,6,https://e-auksion.uz/lot-view?lot_id=24266921
24266926,46A,7,46A/7/12,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",1,On sale,13.07.2026 09:00,3,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,6,https://e-auksion.uz/lot-view?lot_id=24266926
24266935,46A,8,46A/8/38,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266935
24266954,46A,8,46A/8/36,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,7,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,0,https://e-auksion.uz/lot-view?lot_id=24266954
24266962,46A,8,46A/8/41,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266962
24266887,46A,7,46A/7/37,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,8,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,3,https://e-auksion.uz/lot-view?lot_id=24266887
24266889,46A,8,46A/8/8,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,3,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,6,https://e-auksion.uz/lot-view?lot_id=24266889
24266901,46A,7,46A/7/41,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266901
24266915,46A,7,46A/7/34,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",1,On sale,13.07.2026 09:00,7,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,7,https://e-auksion.uz/lot-view?lot_id=24266915
24266925,46A,7,46A/7/18,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",1,On sale,13.07.2026 09:00,4,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,9,https://e-auksion.uz/lot-view?lot_id=24266925
24266933,46A,8,46A/8/22,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,5,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24266933
24266940,46A,8,46A/8/46,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24266940
24266949,46A,8,46A/8/45,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24266949
24266884,46A,7,46A/7/8,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,3,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,1,https://e-auksion.uz/lot-view?lot_id=24266884
24266890,46A,8,46A/8/25,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,6,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,1,https://e-auksion.uz/lot-view?lot_id=24266890
24266904,46A,7,46A/7/32,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24266904
24266910,46A,7,46A/7/10,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,3,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,6,https://e-auksion.uz/lot-view?lot_id=24266910
24266919,46A,7,46A/7/20,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,1,https://e-auksion.uz/lot-view?lot_id=24266919
24266927,46A,7,46A/7/29,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",1,On sale,13.07.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,6,https://e-auksion.uz/lot-view?lot_id=24266927
24266934,46A,8,46A/8/44,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,1,https://e-auksion.uz/lot-view?lot_id=24266934
24266942,46A,8,46A/8/15,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,4,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=24266942
24266956,46A,8,46A/8/17,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,4,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,1,https://e-auksion.uz/lot-view?lot_id=24266956
